\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00053 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 881427       28    0.32471  1.184    0.040   0.00000     3  0.485    0.000  -97541.36  0.077  0.066  -21.9      1 348.72479 -1.03725 260.02565 -38.95433       1       2 
 881427       29    0.13146  0.638    0.023   0.00000     3  0.485    0.000  -97541.36  0.077  0.077    1.3      1 348.72482 -1.03726 260.02569 -38.95432       1       2 
 881427       30    0.22567  0.774    0.024   0.00000     3  0.870    0.000 -288971.87  0.077  0.066   86.3      1 348.72465 -1.03703 260.02532 -38.95433       1       6 
 881427       31    0.06828  0.111    0.007   0.00000     3  0.870    0.000 -288971.87  0.077  0.031  -64.9      1 348.72465 -1.03702 260.02530 -38.95432       1       6 
 881427       32    0.15639  0.253    0.015   0.00000     3  0.870    0.000 -288971.87  0.077  0.051  -13.1      1 348.72467 -1.03703 260.02533 -38.95430       1       6 
 881427       33    0.14194  0.296    0.015   0.00000     3  0.870    0.000 -288971.87  0.067  0.057   30.4      1 348.72467 -1.03700 260.02530 -38.95429       1       6 
 881427       34    0.15420  0.490    0.019   0.00000     3  0.870    0.000 -288971.87  0.077  0.069   59.1      1 348.72468 -1.03699 260.02529 -38.95427       1       6 
 881427       35    0.15958  0.312    0.017   0.00000     3  0.870    0.000 -288971.87  0.077  0.047   41.7      1 348.72469 -1.03695 260.02526 -38.95425       1       6 
 881427       36    1.14722  1.746    0.081   0.00000     3  0.086    0.000  -49859.48  0.052  0.039   32.3      1 348.72620 -1.03909 260.02863 -38.95423       1       2 
 881427       37    0.15336  0.564    0.022   0.00000     3  0.086    0.000  -49859.48  0.077  0.071  -37.6      1 348.72619 -1.03907 260.02860 -38.95422       1       2 
 881427       38    0.09636  0.358    0.026   0.00000     3  0.393    0.049 -297199.61  0.077  0.038  -40.8      1 348.72510 -1.03750 260.02614 -38.95422       1      23 
 881427       39    0.11745  0.726    0.020   0.00000     3  0.393    0.049 -297199.61  0.077  0.077   68.6      1 348.72508 -1.03744 260.02606 -38.95421       1      23 
 881427       40    0.39007  3.601    0.083   0.00000     3  0.393    0.049 -297199.61  0.077  0.077    0.0      1 348.72511 -1.03748 260.02613 -38.95421       1      23 
 881427       41    0.18454  1.515    0.041   0.00000     3  0.393    0.049 -297199.61  0.077  0.077  -15.4      1 348.72511 -1.03743 260.02608 -38.95417       1      23 
 881427       42    0.89812  7.495    0.133   0.00000     3  0.393    0.049 -297199.61  0.077  0.077    0.9      1 348.72514 -1.03747 260.02614 -38.95417       1      23 
 881427       43    1.27540 11.276    0.202   0.00000     3  0.393    0.049 -297199.61  0.077  0.077   90.0      1 348.72520 -1.03754 260.02626 -38.95417       1      23 
 881427       44    0.65221  4.486    0.096   0.00000     3  0.393    0.049 -297199.61  0.077  0.077  -70.3      1 348.72514 -1.03744 260.02611 -38.95416       1      23 
 881427       45    1.45377  6.819    0.188   0.00000     3  0.393    0.049 -297199.61  0.077  0.051   -6.4      1 348.72522 -1.03754 260.02627 -38.95415       1      23 
 881427       46    0.51477  2.304    0.064   0.00000     3  0.393    0.049 -297199.61  0.077  0.049  -22.5      1 348.72515 -1.03743 260.02610 -38.95414       1      23 
 881427       47    2.59239 24.046    0.480   0.00000     3  0.393    0.049 -297199.61  0.077  0.077  -87.6      1 348.72523 -1.03752 260.02626 -38.95413       1      23 
