\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00052 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 787212        1    0.17064  0.263    0.017   0.00006     3  0.688    0.000  -26148.36  0.077  0.042   87.2      1 328.25336 -0.53302 239.49894 -53.96789       0       1 
 787212        2    0.19432  0.244    0.015   0.00001     3  0.696    0.000  -25863.91  0.077  0.037  -30.2      1 328.25336 -0.53246 239.49834 -53.96746       0       1 
 787212        3    0.23217  0.128    0.015  -0.00002     3  0.850    0.000  -24017.73  0.035  0.033  -90.0      1 328.25418 -0.53273 239.49969 -53.96714       0       1 
 787212        4    0.22418  0.268    0.019   0.00003     2  0.917    0.000  -42607.25  0.077  0.039  -45.7      1 328.25374 -0.53229 239.49864 -53.96709       0       1 
 787212        5    0.20938  0.183    0.012   0.00001     2  0.928    0.000  -81574.10  0.050  0.028   27.7      1 328.25428 -0.53272 239.49981 -53.96707       0       1 
 787212        6    0.20026  0.160    0.010  -0.00002     3  0.972    0.000 -115862.77  0.077  0.020   34.5      1 328.25367 -0.53217 239.49842 -53.96704       0       1 
 787212        7    0.19139  0.097    0.009  -0.00002     3  0.891    0.000  -23899.89  0.033  0.022   75.2      1 328.25423 -0.53264 239.49966 -53.96704       0       1 
 787212        8    0.20670  0.092    0.009  -0.00002     1  0.958    0.000  -65245.05  0.034  0.018   69.5      1 328.25431 -0.53268 239.49981 -53.96702       0       1 
 787212        9    0.21246  0.413    0.021   0.00002     2  0.870    0.000 -129568.42  0.077  0.047   57.1      1 328.25322 -0.53173 239.49734 -53.96700       0       1 
 787212       10    0.18824  0.136    0.009  -0.00001     3  0.913    0.000  -23664.14  0.077  0.016   43.3      1 328.25384 -0.53217 239.49864 -53.96693       0       1 
 787212       11    0.23068  0.275    0.019   0.00001     0  0.978    0.000 -189499.90  0.077  0.043  -47.2      1 328.25446 -0.53264 239.49995 -53.96689       0       1 
 787212       12    0.07467  0.110    0.009  -0.00005     1  0.995    0.000  -47049.19  0.077  0.020   43.5      1 328.25430 -0.53237 239.49945 -53.96678       0       1 
 787212       13    0.23058  0.187    0.014   0.00006     3  0.788    0.000  -24354.21  0.052  0.023   40.7      1 328.25387 -0.53199 239.49848 -53.96677       0       1 
 787212       14    0.20630  0.436    0.020   0.00014     3  0.701    0.000  -24985.42  0.077  0.054   69.8      1 328.25369 -0.53181 239.49805 -53.96676       0       1 
 787212       15    0.25210  0.134    0.011   0.00005     1  0.928    0.000  -43874.45  0.038  0.019   44.0      1 328.25453 -0.53251 239.49991 -53.96674       0       1 
 787212       16    0.34934  0.372    0.026   0.00014     3  0.792    0.000  -28638.31  0.077  0.032   31.2      1 328.25408 -0.53208 239.49886 -53.96671       0       1 
 787212       17    0.20822  0.235    0.013   0.00008     3  0.781    0.000  -27380.99  0.077  0.028   54.3      1 328.25473 -0.53263 239.50029 -53.96670       0       1 
 787212       18    0.17722  0.173    0.009  -0.00002     3  0.851    0.000  -23370.14  0.077  0.018   44.2      1 328.25463 -0.53252 239.50004 -53.96669       0       1 
 787212       19    0.14475  0.261    0.016   0.00013     3  0.821    0.000  -25836.10  0.077  0.046  -51.7      1 328.25376 -0.53177 239.49809 -53.96668       0       1 
