\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00046 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 615590        1    0.00004  0.091    0.007   0.00007     2  0.847    0.000  -23590.05  0.040  0.026   46.6      1 274.06639 -1.14898 141.17577 -52.03608       0       1 
 615590        2    0.00003  0.068    0.006  -0.00002     2  0.927    0.000  -23807.98  0.021  0.059  -37.7      1 274.06642 -1.14885 141.17595 -52.03601       0       1 
 615590        3    0.00004  0.139    0.009   0.00002     2  0.780    0.000  -24217.02  0.059  0.034   -8.0      1 274.06607 -1.14912 141.17524 -52.03596       0       1 
 615590        4    0.00005  0.236    0.016  -0.00002     2  0.834    0.000  -27855.11  0.054  0.059  -22.3      1 274.06600 -1.14901 141.17527 -52.03583       0       1 
 615590        5    0.00004  0.228    0.013   0.00004     0  0.956    0.000 -134457.99  0.059  0.033  -24.8      1 274.06549 -1.14908 141.17461 -52.03553       0       1 
 615590        6    0.00004  0.101    0.007   0.00004     2  0.864    0.000  -25317.13  0.059  0.020   48.7      1 274.06561 -1.14878 141.17508 -52.03539       0       1 
 615590        7    0.00004  0.153    0.010   0.00002     0  0.964    0.000 -135530.17  0.028  0.059  -21.2      1 274.06561 -1.14874 141.17514 -52.03537       0       1 
 615590        8    0.00005  0.218    0.012   0.00002     1  0.928    0.000 -138304.22  0.025  0.059   -9.0      1 274.06533 -1.14893 141.17459 -52.03531       0       1 
 615590        9    0.00005  0.097    0.009   0.00001     2  0.914    0.000  -54304.21  0.033  0.027   51.8      1 274.06521 -1.14889 141.17449 -52.03519       0       1 
 615590       10    0.00004  0.188    0.012   0.00000     2  0.708    0.000  -45992.60  0.059  0.036   -9.6      1 274.06689 -1.14862 141.17676 -52.03617       1       2 
