\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00119 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 865468        1    0.00031  0.588    0.039   0.00007     2  0.287    0.000  -11984.18  0.040  0.036  -41.4      1 345.00010 -0.22801 256.29787 -41.49008       0       1 
 865468        2    0.00021  0.328    0.025   0.00004     2  0.513    0.000  -12205.40  0.031  0.044   74.2      1 345.00033 -0.22660 256.29655 -41.48904       0       1 
 865468        3    0.00075  1.319    0.088  -0.00006     2  0.125    0.000  -10875.90  0.037  0.032   29.2      1 345.00048 -0.22661 256.29668 -41.48893       0       1 
 865468        4    0.00021  0.357    0.025   0.00003     2  0.444    0.000  -12280.50  0.028  0.045  -38.0      1 345.00346 -0.22638 256.29885 -41.48641       0       1 
 865468        5    0.00021  0.360    0.026   0.00006     2  0.498    0.000  -12385.00  0.034  0.040   59.9      1 345.00373 -0.22667 256.29937 -41.48637       0       1 
 865468        6    0.00023  0.377    0.027   0.00003     2  0.420    0.000  -12392.46  0.030  0.039  -37.2      1 345.00230 -0.22458 256.29600 -41.48625       0       1 
 865468        7    0.00013  0.355    0.019   0.00016     2  0.586    0.000  -12894.47  0.045  0.046  -82.7      1 345.00233 -0.22440 256.29582 -41.48612       0       1 
 865468        8    0.00011  0.186    0.014   0.00005     2  0.674    0.000  -14587.65  0.031  0.046  -45.0      1 345.00278 -0.22498 256.29681 -41.48611       0       1 
 865468        9    0.00012  0.299    0.020   0.00013     2  0.710    0.000  -12603.15  0.039  0.046   42.2      1 345.00260 -0.22472 256.29638 -41.48609       0       1 
 865468       10    0.00022  0.316    0.025   0.00013     2  0.547    0.000  -12020.36  0.026  0.038  -36.9      1 345.00384 -0.22619 256.29895 -41.48600       0       1 
