\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00056 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 792355        1    0.00019  0.860    0.045  -0.00004     2  0.153    0.000  -28754.33  0.041  0.050   15.2      1 329.40419 -0.46033 240.88396 -53.15979       0       1 
 792355        2    0.00008  0.194    0.014  -0.00003     2  0.603    0.000  -20674.79  0.028  0.044  -35.0      1 329.40174 -0.45763 240.87791 -53.15938       0       1 
 792355        3    0.00008  0.254    0.016   0.00004     1  0.481    0.000  -21113.01  0.033  0.045    0.8      1 329.40475 -0.45965 240.88390 -53.15891       0       1 
 792355        4    0.00023  0.900    0.049   0.00001     2  0.116    0.000  -20380.05  0.036  0.047  -13.2      1 329.40400 -0.45897 240.88222 -53.15890       0       1 
 792355        5    0.00007  0.238    0.017   0.00005     2  0.632    0.000  -27795.28  0.038  0.048  -10.6      1 329.40395 -0.45889 240.88208 -53.15887       0       1 
 792355        6    0.00009  0.310    0.020   0.00006     2  0.525    0.000  -20429.73  0.033  0.054  -30.7      1 329.40499 -0.45933 240.88386 -53.15851       0       1 
 792355        7    0.00005  0.303    0.019  -0.00001     0  0.984    0.000  -75073.24  0.056  0.056  -90.0      1 329.40508 -0.45934 240.88398 -53.15846       0       1 
 792355        8    0.00055  1.695    0.102  -0.00003     2  0.053    0.000  -19292.00  0.032  0.043   -6.6      1 329.40495 -0.45921 240.88367 -53.15845       0       1 
 792355        9    0.00045  1.625    0.091  -0.00001     2  0.054    0.000  -18995.20  0.036  0.045  -27.8      1 329.40621 -0.46009 240.88622 -53.15827       0       1 
 792355       10    0.00007  0.142    0.012  -0.00003     2  0.617    0.000  -21243.01  0.035  0.025   44.9      1 329.40590 -0.45967 240.88537 -53.15816       0       1 
 792355       11    0.00015  0.508    0.030  -0.00002     2  0.170    0.000  -21157.01  0.036  0.043  -40.5      1 329.40457 -0.45833 240.88222 -53.15804       0       1 
 792355       12    0.00010  0.319    0.019   0.00005     2  0.457    0.000  -20944.02  0.042  0.038   39.5      1 329.40434 -0.45809 240.88169 -53.15801       0       1 
 792355       13    0.00012  0.548    0.027  -0.00003     2  0.279    0.000  -20619.67  0.037  0.056  -40.9      1 329.40579 -0.45931 240.88483 -53.15797       0       1 
 792355       14    0.00013  0.384    0.025   0.00001     2  0.328    0.000  -33099.78  0.031  0.046  -29.2      1 329.40683 -0.45996 240.88685 -53.15777       0       1 
 792355       15    0.00027  1.098    0.056  -0.00002     2  0.085    0.000  -20187.74  0.039  0.044  -32.4      1 329.40599 -0.45737 240.88295 -53.15638       0       1 
 792355       16    0.00015  0.541    0.030   0.00001     2  0.202    0.000  -21136.19  0.036  0.046    7.2      1 329.40617 -0.45707 240.88285 -53.15604       0       1 
 792355       17    0.00006  0.374    0.021   0.00000     2  0.052    0.000  -48780.89  0.056  0.056   90.0      1 329.40387 -0.45895 240.88204 -53.15897       1       2 
 792355       18    0.00068  2.708    0.138   0.00000     2  0.052    0.000  -48780.89  0.037  0.047  -16.9      1 329.40389 -0.45896 240.88207 -53.15897       1       2 
 792355       19    0.00006  0.251    0.017   0.00000     2  0.578    0.000  -86208.99  0.043  0.056   85.9      1 329.40394 -0.45894 240.88212 -53.15891       1       3 
 792355       20    0.00017  1.250    0.045   0.00000     2  0.578    0.000  -86208.99  0.056  0.056   47.8      1 329.40393 -0.45893 240.88208 -53.15891       1       3 
 792355       21    0.00005  0.229    0.014   0.00000     2  0.578    0.000  -86208.99  0.056  0.032   90.0      1 329.40392 -0.45891 240.88206 -53.15891       1       3 
 792355       22    0.00004  0.278    0.015   0.00000     2  0.888    0.000 -105782.10  0.056  0.056   90.0      1 329.40478 -0.45918 240.88343 -53.15854       1       3 
 792355       23    0.00003  0.230    0.010   0.00000     2  0.888    0.000 -105782.10  0.056  0.056  -90.0      1 329.40481 -0.45918 240.88346 -53.15852       1       3 
 792355       24    0.00003  0.078    0.006   0.00000     2  0.888    0.000 -105782.10  0.025  0.056   21.4      1 329.40481 -0.45916 240.88345 -53.15850       1       3 
 792355       25    0.00004  0.225    0.012   0.00000     2  0.422    0.000 -306578.29  0.055  0.034  -23.8      1 329.40507 -0.45931 240.88393 -53.15845       1      12 
 792355       26    0.00005  0.527    0.022   0.00000     2  0.422    0.000 -306578.29  0.056  0.056  -88.4      1 329.40506 -0.45929 240.88390 -53.15844       1      12 
 792355       27    0.00005  0.460    0.019   0.00000     2  0.422    0.000 -306578.29  0.056  0.056  -89.5      1 329.40508 -0.45930 240.88394 -53.15843       1      12 
 792355       28    0.00004  0.601    0.036   0.00000     2  0.422    0.000 -306578.29  0.056  0.056   90.0      1 329.40506 -0.45928 240.88388 -53.15843       1      12 
 792355       29    0.00009  0.713    0.030   0.00000     2  0.422    0.000 -306578.29  0.056  0.056  -89.7      1 329.40502 -0.45924 240.88380 -53.15842       1      12 
 792355       30    0.00004  0.030    0.005   0.00000     2  0.422    0.000 -306578.29  0.018  0.019   90.0      1 329.40504 -0.45925 240.88383 -53.15842       1      12 
 792355       31    0.00076  4.225    0.178   0.00000     2  0.422    0.000 -306578.29  0.047  0.056   23.7      1 329.40506 -0.45925 240.88385 -53.15840       1      12 
 792355       32    0.00023  2.331    0.077   0.00000     2  0.422    0.000 -306578.29  0.052  0.056   77.3      1 329.40506 -0.45923 240.88382 -53.15839       1      12 
 792355       33    0.00007  0.353    0.022   0.00000     2  0.422    0.000 -306578.29  0.056  0.033   72.0      1 329.40505 -0.45921 240.88380 -53.15838       1      12 
 792355       34    0.00007  0.372    0.022   0.00000     2  0.422    0.000 -306578.29  0.044  0.056   90.0      1 329.40506 -0.45921 240.88381 -53.15837       1      12 
 792355       35    0.00008  0.337    0.019   0.00000     2  0.422    0.000 -306578.29  0.042  0.056  -65.6      1 329.40509 -0.45920 240.88384 -53.15835       1      12 
 792355       36    0.00046  1.497    0.088   0.00000     2  0.422    0.000 -306578.29  0.032  0.043  -12.2      1 329.40510 -0.45921 240.88386 -53.15834       1      12 
 792355       37    0.00009  0.582    0.026   0.00000     2  0.741    0.000 -221647.76  0.056  0.044   90.0      1 329.40513 -0.45930 240.88400 -53.15840       1       8 
 792355       38    0.00008  0.345    0.020   0.00000     2  0.741    0.000 -221647.76  0.039  0.056  -72.3      1 329.40517 -0.45932 240.88407 -53.15839       1       8 
 792355       39    0.00006  0.298    0.019   0.00000     2  0.741    0.000 -221647.76  0.056  0.056  -14.9      1 329.40512 -0.45928 240.88397 -53.15839       1       8 
 792355       40    0.00009  0.779    0.026   0.00000     2  0.741    0.000 -221647.76  0.056  0.056   23.5      1 329.40511 -0.45927 240.88394 -53.15838       1       8 
 792355       41    0.00056  2.098    0.111   0.00000     2  0.741    0.000 -221647.76  0.036  0.044   -9.6      1 329.40517 -0.45931 240.88406 -53.15838       1       8 
 792355       42    0.00009  1.497    0.047   0.00000     2  0.741    0.000 -221647.76  0.056  0.056  -82.9      1 329.40510 -0.45924 240.88389 -53.15838       1       8 
 792355       43    0.00006  0.349    0.015   0.00000     2  0.741    0.000 -221647.76  0.056  0.056   89.9      1 329.40514 -0.45927 240.88398 -53.15837       1       8 
 792355       44    0.00009  0.720    0.026   0.00000     2  0.741    0.000 -221647.76  0.056  0.056  -87.6      1 329.40517 -0.45929 240.88403 -53.15836       1       8 
 792355       45    0.00008  0.641    0.025   0.00000     0  0.066    0.000 -167582.78  0.056  0.042   90.0      1 329.40665 -0.45941 240.88601 -53.15747       1       7 
 792355       46    0.00007  0.315    0.018   0.00000     0  0.066    0.000 -167582.78  0.056  0.030  -70.6      1 329.40666 -0.45941 240.88603 -53.15747       1       7 
 792355       47    0.00009  0.635    0.024   0.00000     0  0.066    0.000 -167582.78  0.056  0.033   82.7      1 329.40664 -0.45939 240.88599 -53.15747       1       7 
 792355       48    0.00010  1.001    0.036   0.00000     0  0.066    0.000 -167582.78  0.056  0.056  -60.8      1 329.40664 -0.45937 240.88597 -53.15745       1       7 
 792355       49    0.00121  5.063    0.255   0.00000     0  0.066    0.000 -167582.78  0.037  0.049  -11.5      1 329.40666 -0.45938 240.88600 -53.15745       1       7 
 792355       50    0.00013  0.921    0.042   0.00000     0  0.066    0.000 -167582.78  0.056  0.056   58.5      1 329.40666 -0.45936 240.88598 -53.15743       1       7 
