\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00052 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 787212        1    0.00005  0.202    0.015   0.00004     2  0.682    0.000  -23754.24  0.039  0.058   -8.7      1 328.25336 -0.53302 239.49894 -53.96789       0       1 
 787212        2    0.00006  0.221    0.013   0.00005     0  0.845    0.000  -47208.64  0.036  0.058   56.7      1 328.25336 -0.53246 239.49834 -53.96746       0       1 
 787212        3    0.00006  0.221    0.013   0.00001     0  0.848    0.000  -43148.46  0.023  0.058  -28.4      1 328.25408 -0.53291 239.49976 -53.96734       0       1 
 787212        4    0.00005  0.148    0.009   0.00001     2  0.774    0.000  -23001.09  0.020  0.058  -34.5      1 328.25420 -0.53301 239.50003 -53.96734       0       1 
 787212        5    0.00006  0.146    0.011   0.00001     1  0.873    0.000  -28996.36  0.058  0.020   39.1      1 328.25399 -0.53265 239.49936 -53.96720       0       1 
 787212        6    0.00006  0.178    0.011   0.00005     2  0.830    0.000  -21680.14  0.058  0.018   38.6      1 328.25398 -0.53261 239.49930 -53.96717       0       1 
 787212        7    0.00007  0.202    0.019  -0.00001     2  0.916    0.000  -23955.71  0.034  0.058   46.7      1 328.25418 -0.53273 239.49969 -53.96714       0       1 
 787212        8    0.00007  0.271    0.018   0.00000     2  0.906    0.000  -42405.03  0.058  0.039  -45.2      1 328.25374 -0.53229 239.49864 -53.96709       0       1 
 787212        9    0.00006  0.176    0.016   0.00001     2  0.904    0.000  -21905.64  0.035  0.058   43.2      1 328.25428 -0.53272 239.49981 -53.96707       0       1 
 787212       10    0.00006  0.145    0.010  -0.00001     0  0.971    0.000 -116141.20  0.058  0.020   35.2      1 328.25367 -0.53217 239.49842 -53.96704       0       1 
