\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00050 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 881240        1    0.00008  0.272    0.017   0.00005     2  0.389    0.000  -21452.64  0.046  0.036  -16.1      1 348.70191 -1.04477 260.01676 -38.97740       0       1 
 881240        2    0.00024  0.842    0.049   0.00000     2  0.081    0.000  -20432.44  0.045  0.033   22.4      1 348.70148 -1.04410 260.01574 -38.97737       0       1 
 881240        3    0.00013  0.404    0.024   0.00003     2  0.203    0.000  -21637.51  0.042  0.032  -16.1      1 348.69961 -1.04108 260.01117 -38.97718       0       1 
 881240        4    0.00007  0.406    0.020   0.00000     2  0.426    0.000  -28840.88  0.049  0.057  -76.2      1 348.70197 -1.04427 260.01627 -38.97707       0       1 
 881240        5    0.00006  0.156    0.012   0.00001     0  0.608    0.000  -26376.59  0.038  0.031   38.0      1 348.70198 -1.04400 260.01600 -38.97690       0       1 
 881240        6    0.00022  0.745    0.043   0.00005     2  0.053    0.000  -21502.24  0.041  0.034    1.7      1 348.69965 -1.04058 260.01067 -38.97686       0       1 
 881240        7    0.00008  0.299    0.017   0.00004     2  0.367    0.000  -20914.12  0.049  0.033  -17.1      1 348.70147 -1.04114 260.01260 -38.97569       0       1 
 881240        8    0.00003    nan    0.007  -0.00004     2  0.847    0.000  -17445.56  0.057  0.026  -39.9      1 348.70355 -1.04358 260.01670 -38.97538       0       1 
 881240        9    0.00004  0.062    0.005   0.00000     2  0.838    0.000  -24236.03  0.032  0.023  -10.9      1 348.70356 -1.04354 260.01667 -38.97535       0       1 
 881240       10    0.00005  0.183    0.012   0.00006     2  0.601    0.000  -21623.58  0.057  0.029   24.7      1 348.70368 -1.04366 260.01689 -38.97531       0       1 
