\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00050 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|   GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double| double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|    deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|   null|     null|     null|   null|   null|
 778802       28    0.00015  0.596    0.032   0.00002     2  0.167    0.000  -21065.08  0.053  0.035  -50.4      1 326.64610 0.61527 236.14190 -54.08585       0       1 
 778802       29    0.00010  0.746    0.033   0.00000     2  0.230    0.000  -56307.81  0.056  0.032  -59.9      1 326.63862 0.61283 236.13433 -54.09234       1       3 
 778802       30    0.00022  2.695    0.080   0.00000     2  0.230    0.000  -56307.81  0.056  0.056   89.0      1 326.63862 0.61284 236.13431 -54.09234       1       3 
 778802       31    0.00010  1.131    0.039   0.00000     2  0.230    0.000  -56307.81  0.056  0.056  -90.0      1 326.63862 0.61286 236.13429 -54.09232       1       3 
 778802       32    0.00006  0.827    0.103   0.00000     2  0.200    0.025  -83616.96  0.056  0.056   85.6      1 326.64077 0.61156 236.13856 -54.09204       1      10 
 778802       33    0.00005  0.119    0.010   0.00000     2  0.200    0.025  -83616.96  0.028  0.038    1.2      1 326.64079 0.61155 236.13860 -54.09204       1      10 
 778802       34    0.00011  1.246    0.038   0.00000     2  0.200    0.025  -83616.96  0.056  0.056  -82.7      1 326.64073 0.61160 236.13847 -54.09203       1      10 
 778802       35    0.00018  3.867    0.202   0.00000     2  0.200    0.025  -83616.96  0.056  0.056  -90.0      1 326.64078 0.61157 236.13856 -54.09203       1      10 
 778802       36    0.00002  0.005    0.006   0.00000     2  0.200    0.025  -83616.96  0.025  0.018  -90.0      1 326.64079 0.61156 236.13859 -54.09203       1      10 
 778802       37    0.00006  0.207    0.012   0.00000     2  0.200    0.025  -83616.96  0.026  0.056  -67.6      1 326.64073 0.61162 236.13845 -54.09202       1      10 
 778802       38    0.00136 13.938    0.449   0.00000     2  0.200    0.025  -83616.96  0.056  0.056   90.0      1 326.64077 0.61159 236.13853 -54.09202       1      10 
 778802       39    0.00020  1.721    0.061   0.00000     2  0.200    0.025  -83616.96  0.056  0.044   72.2      1 326.64075 0.61161 236.13848 -54.09201       1      10 
 778802       40    0.00055  4.467    0.161   0.00000     2  0.200    0.025  -83616.96  0.056  0.048    3.1      1 326.64077 0.61161 236.13851 -54.09200       1      10 
 778802       41    0.00005  0.200    0.011   0.00000     2  0.200    0.025  -83616.96  0.034  0.036  -68.6      1 326.64076 0.61163 236.13847 -54.09199       1      10 
 778802       42    0.00005  0.216    0.012   0.00000     2  0.705    0.000 -460934.69  0.056  0.054  -90.0      1 326.64045 0.61238 236.13727 -54.09159       1       9 
