\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00056 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 744757        1    0.00005  0.229    0.017   0.00026     2  0.962    0.000  -14771.60  0.053  0.053   90.0      1 316.80999 -0.05794 221.35881 -59.82208       0       1 
 744757        2    0.00016  0.332    0.025   0.00003     2  0.393    0.000  -22163.42  0.030  0.038  -23.4      1 316.81015 -0.05770 221.35889 -59.82180       0       1 
 744757        3    0.00012  0.213    0.017   0.00002     2  0.397    0.000  -19160.62  0.024  0.036  -40.9      1 316.81087 -0.05804 221.36046 -59.82179       0       1 
 744757        4    0.00011  0.243    0.018  -0.00001     2  0.331    0.000  -19237.19  0.027  0.040  -39.2      1 316.81069 -0.05787 221.36001 -59.82171       0       1 
 744757        5    0.00027  0.736    0.046  -0.00001     2  0.133    0.000  -18049.26  0.032  0.043  -44.0      1 316.81036 -0.05769 221.35925 -59.82169       0       1 
 744757        6    0.00015  0.436    0.028  -0.00002     2  0.199    0.000  -18680.87  0.033  0.044   -3.8      1 316.81057 -0.05773 221.35968 -59.82164       0       1 
 744757        7    0.00008  0.220    0.014   0.00001     2  0.506    0.000  -19225.02  0.034  0.045  -44.2      1 316.80991 -0.05711 221.35796 -59.82136       0       1 
 744757        8    0.00005  0.106    0.008   0.00005     2  0.813    0.000  -20970.10  0.025  0.053  -20.4      1 316.81091 -0.05728 221.35990 -59.82109       0       1 
 744757        9    0.00006  0.166    0.013   0.00006     2  0.973    0.000 -104217.87  0.034  0.051  -27.4      1 316.81086 -0.05721 221.35975 -59.82105       0       1 
 744757       10    0.00009  0.187    0.015  -0.00002     2  0.619    0.000  -20916.68  0.025  0.053  -48.4      1 316.81186 -0.05755 221.36184 -59.82093       0       1 
 744757       11    0.00005  0.094    0.008   0.00001     2  0.845    0.000  -23005.76  0.030  0.032  -40.7      1 316.81090 -0.05702 221.35966 -59.82085       0       1 
 744757       12    0.00004  0.115    0.007   0.00000     2  0.316    0.015  -51183.82  0.053  0.021  -61.4      1 316.80992 -0.05799 221.35873 -59.82215       1       6 
 744757       13    0.00010  0.692    0.029   0.00000     2  0.316    0.015  -51183.82  0.053  0.052   90.0      1 316.80994 -0.05800 221.35876 -59.82215       1       6 
 744757       14    0.00176 13.738    0.467   0.00000     2  0.316    0.015  -51183.82  0.053  0.053  -89.5      1 316.80997 -0.05799 221.35881 -59.82213       1       6 
 744757       15    0.00010  0.332    0.017   0.00000     2  0.316    0.015  -51183.82  0.053  0.022   42.7      1 316.80994 -0.05797 221.35874 -59.82213       1       6 
 744757       16    0.00019  2.274    0.075   0.00000     2  0.316    0.015  -51183.82  0.053  0.053  -90.0      1 316.80995 -0.05797 221.35876 -59.82212       1       6 
 744757       17    0.00009  0.608    0.023   0.00000     2  0.316    0.015  -51183.82  0.043  0.053   90.0      1 316.80995 -0.05795 221.35874 -59.82210       1       6 
 744757       18    0.00059  3.646    0.142   0.00000     2  0.730    0.059  -31107.04  0.043  0.053  -83.7      1 316.81000 -0.05800 221.35887 -59.82212       1       7 
 744757       19    0.00021  0.951    0.043   0.00000     2  0.730    0.059  -31107.04  0.053  0.030   70.9      1 316.81001 -0.05800 221.35890 -59.82211       1       7 
 744757       20    0.00054  4.865    0.166   0.00000     2  0.730    0.059  -31107.04  0.052  0.053   70.9      1 316.81000 -0.05798 221.35887 -59.82211       1       7 
 744757       21    0.00006  0.505    0.026   0.00000     2  0.730    0.059  -31107.04  0.052  0.051    7.1      1 316.81003 -0.05799 221.35892 -59.82210       1       7 
 744757       22    0.00020  2.073    0.067   0.00000     2  0.730    0.059  -31107.04  0.053  0.053   34.1      1 316.81001 -0.05797 221.35887 -59.82209       1       7 
 744757       23    0.00008  0.180    0.021   0.00000     2  0.730    0.059  -31107.04  0.033  0.027   37.2      1 316.81002 -0.05797 221.35889 -59.82208       1       7 
 744757       24    0.00007  0.387    0.021   0.00000     2  0.730    0.059  -31107.04  0.052  0.053   60.3      1 316.81004 -0.05796 221.35892 -59.82207       1       7 
 744757       25    0.00004  0.063    0.007   0.00000     2  0.883    0.000  -56654.88  0.017  0.053  -49.6      1 316.81090 -0.05725 221.35986 -59.82107       1       3 
 744757       26    0.00004  0.078    0.006   0.00000     2  0.883    0.000  -56654.88  0.021  0.053  -52.0      1 316.81091 -0.05725 221.35988 -59.82106       1       3 
 744757       27    0.00006  0.319    0.021   0.00000     2  0.883    0.000  -56654.88  0.053  0.053  -29.5      1 316.81090 -0.05723 221.35985 -59.82104       1       3 
 744757       28    0.00006  0.207    0.015   0.00000     2  0.317    0.001 -278181.01  0.053  0.053  -89.0      1 316.81096 -0.05724 221.35997 -59.82103       1      17 
 744757       29    0.00009  0.916    0.026   0.00000     2  0.317    0.001 -278181.01  0.053  0.053  -89.2      1 316.81094 -0.05723 221.35992 -59.82103       1      17 
 744757       30    0.00024  2.123    0.069   0.00000     2  0.317    0.001 -278181.01  0.053  0.053  -86.3      1 316.81093 -0.05720 221.35987 -59.82101       1      17 
 744757       31    0.00011  0.836    0.030   0.00000     2  0.317    0.001 -278181.01  0.053  0.053  -86.7      1 316.81091 -0.05719 221.35983 -59.82101       1      17 
 744757       32    0.00006  0.416    0.020   0.00000     2  0.317    0.001 -278181.01  0.053  0.053  -90.0      1 316.81098 -0.05723 221.35998 -59.82101       1      17 
 744757       33    0.00008  0.377    0.021   0.00000     2  0.317    0.001 -278181.01  0.053  0.024  -19.5      1 316.81096 -0.05721 221.35993 -59.82101       1      17 
 744757       34    0.00005  0.070    0.007   0.00000     2  0.317    0.001 -278181.01  0.021  0.032  -11.6      1 316.81088 -0.05718 221.35977 -59.82100       1      17 
 744757       35    0.00010  0.493    0.026   0.00000     2  0.317    0.001 -278181.01  0.053  0.047   15.3      1 316.81090 -0.05718 221.35979 -59.82100       1      17 
 744757       36    0.00024  2.598    0.079   0.00000     2  0.317    0.001 -278181.01  0.053  0.053   90.0      1 316.81096 -0.05720 221.35992 -59.82099       1      17 
 744757       37    0.00049  4.561    0.162   0.00000     2  0.317    0.001 -278181.01  0.053  0.053   48.8      1 316.81094 -0.05718 221.35987 -59.82099       1      17 
 744757       38    0.00014  0.713    0.036   0.00000     2  0.317    0.001 -278181.01  0.032  0.053  -22.2      1 316.81091 -0.05716 221.35980 -59.82098       1      17 
 744757       39    0.00007  0.738    0.022   0.00000     2  0.317    0.001 -278181.01  0.053  0.053   90.0      1 316.81089 -0.05715 221.35976 -59.82098       1      17 
 744757       40    0.00103  6.584    0.265   0.00000     2  0.317    0.001 -278181.01  0.053  0.053  -87.6      1 316.81093 -0.05716 221.35984 -59.82097       1      17 
 744757       41    0.00037  2.869    0.099   0.00000     2  0.317    0.001 -278181.01  0.041  0.053  -22.1      1 316.81092 -0.05714 221.35980 -59.82096       1      17 
 744757       42    0.00158  8.814    0.324   0.00000     2  0.317    0.001 -278181.01  0.053  0.048   39.6      1 316.81093 -0.05714 221.35983 -59.82095       1      17 
 744757       43    0.00025  2.943    0.096   0.00000     2  0.317    0.001 -278181.01  0.053  0.053  -50.5      1 316.81095 -0.05713 221.35986 -59.82093       1      17 
 744757       44    0.00007  0.221    0.018   0.00000     2  0.317    0.001 -278181.01  0.053  0.018  -87.7      1 316.81095 -0.05712 221.35984 -59.82093       1      17 
 744757       45    0.00006  0.356    0.024   0.00000     2  0.930    0.004 -105882.35  0.053  0.053   77.1      1 316.81102 -0.05720 221.36004 -59.82097       1      12 
 744757       46    0.00013  1.235    0.037   0.00000     2  0.930    0.004 -105882.35  0.053  0.053  -31.0      1 316.81101 -0.05718 221.36000 -59.82095       1      12 
 744757       47    0.00007  0.268    0.015   0.00000     2  0.930    0.004 -105882.35  0.036  0.052  -33.5      1 316.81104 -0.05720 221.36007 -59.82095       1      12 
 744757       48    0.00026  3.138    0.092   0.00000     2  0.930    0.004 -105882.35  0.053  0.053  -90.0      1 316.81098 -0.05716 221.35993 -59.82095       1      12 
 744757       49    0.00008  0.384    0.016   0.00000     2  0.930    0.004 -105882.35  0.053  0.046   37.5      1 316.81103 -0.05718 221.36003 -59.82095       1      12 
 744757       50    0.00012  0.625    0.031   0.00000     2  0.930    0.004 -105882.35  0.053  0.028   62.9      1 316.81099 -0.05716 221.35995 -59.82095       1      12 
 744757       51    0.00006  0.268    0.013   0.00000     2  0.930    0.004 -105882.35  0.049  0.053  -41.6      1 316.81104 -0.05718 221.36006 -59.82094       1      12 
 744757       52    0.00006  0.512    0.021   0.00000     2  0.930    0.004 -105882.35  0.053  0.053  -90.0      1 316.81100 -0.05714 221.35995 -59.82092       1      12 
 744757       53    0.00005  0.307    0.013   0.00000     2  0.930    0.004 -105882.35  0.053  0.053  -89.4      1 316.81105 -0.05716 221.36005 -59.82092       1      12 
 744757       54    0.00005  0.340    0.014   0.00000     2  0.930    0.004 -105882.35  0.053  0.053   90.0      1 316.81103 -0.05714 221.36000 -59.82091       1      12 
 744757       55    0.00004  0.087    0.011   0.00000     2  0.930    0.004 -105882.35  0.037  0.052  -59.5      1 316.81100 -0.05713 221.35994 -59.82091       1      12 
 744757       56    0.00006  0.152    0.013   0.00000     2  0.930    0.004 -105882.35  0.032  0.053    5.0      1 316.81102 -0.05713 221.35998 -59.82090       1      12 
 744757       57    0.00011  0.729    0.031   0.00000     1  0.984    0.008  -73064.56  0.053  0.053   79.4      1 316.81088 -0.05712 221.35972 -59.82096       1       6 
 744757       58    0.00010  0.532    0.026   0.00000     1  0.984    0.008  -73064.56  0.038  0.053   73.8      1 316.81089 -0.05711 221.35972 -59.82094       1       6 
 744757       59    0.00011  0.819    0.029   0.00000     1  0.984    0.008  -73064.56  0.048  0.053  -56.3      1 316.81090 -0.05710 221.35972 -59.82093       1       6 
 744757       60    0.00011  0.707    0.039   0.00000     1  0.984    0.008  -73064.56  0.053  0.053  -80.7      1 316.81092 -0.05710 221.35977 -59.82092       1       6 
 744757       61    0.00008  0.448    0.025   0.00000     1  0.984    0.008  -73064.56  0.049  0.053  -36.3      1 316.81090 -0.05708 221.35971 -59.82091       1       6 
 744757       62    0.00008  0.534    0.028   0.00000     1  0.984    0.008  -73064.56  0.053  0.053   64.2      1 316.81090 -0.05706 221.35970 -59.82089       1       6 
