\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00116 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|           MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|   GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|             char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double| double|   double|   double|   long|   long|
|                 |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|    deg|      deg|      deg|       |       |
 G345.5043+00.3480       10    0.00016  0.490    0.029   0.00017     2  0.537    0.000  -11578.98  0.046  0.046  -90.0      1 345.50455 0.34698 256.09669 -40.74034       0       1 
 G345.5043+00.3480       11    0.00020  0.543    0.027   0.00035     2  0.524    0.000  -12100.98  0.046  0.033   35.9      1 345.50439 0.34721 256.09632 -40.74032       0       1 
 G345.5043+00.3480       12    0.00020  0.480    0.029  -0.00001     2  0.921    0.000  -59546.40  0.034  0.046  -42.7      1 345.50429 0.34751 256.09594 -40.74022       0       1 
 G345.5043+00.3480       13    0.00021  0.703    0.035   0.00030     2  0.476    0.000  -11718.18  0.040  0.046  -29.8      1 345.50444 0.34732 256.09626 -40.74022       0       1 
 G345.5043+00.3480       14    0.00030  1.265    0.067   0.00081     2  0.559    0.000  -11007.79  0.046  0.046   90.0      1 345.50427 0.34755 256.09587 -40.74021       0       1 
 G345.5043+00.3480       15    0.00021  0.504    0.034   0.00011     2  0.627    0.000  -11470.05  0.046  0.029   50.1      1 345.50412 0.34777 256.09552 -40.74020       0       1 
 G345.5043+00.3480       16    0.00022  0.364    0.030   0.00021     0  0.935    0.000  -40766.15  0.026  0.042  -19.6      1 345.50415 0.34773 256.09559 -40.74019       0       1 
 G345.5043+00.3480       17    0.00022  0.488    0.035   0.00039     2  0.657    0.000  -11345.10  0.046  0.036    9.2      1 345.50418 0.34777 256.09557 -40.74015       0       1 
 G345.5043+00.3480       18    0.00019  0.442    0.024   0.00020     2  0.569    0.000  -11783.38  0.030  0.046  -31.5      1 345.50391 0.34812 256.09499 -40.74015       0       1 
 G345.5043+00.3480       19    0.00019  0.555    0.040   0.00009     1  0.939    0.000  -53976.65  0.046  0.046  -90.0      1 345.50447 0.34741 256.09618 -40.74014       0       1 
 G345.5043+00.3480       20    0.00021  0.328    0.026   0.00009     2  0.537    0.000  -11727.33  0.042  0.029   40.5      1 345.50368 0.34845 256.09445 -40.74013       0       1 
 G345.5043+00.3480       21    0.00020  0.443    0.024   0.00014     2  0.513    0.000  -12097.62  0.024  0.046  -40.6      1 345.50453 0.34736 256.09627 -40.74012       0       1 
 G345.5043+00.3480       22    0.00070  1.035    0.075  -0.00004     2  0.177    0.000  -11290.04  0.027  0.037  -36.5      1 345.50441 0.34754 256.09599 -40.74010       0       1 
 G345.5043+00.3480       23    0.00020  0.439    0.031   0.00007     2  0.599    0.000  -12078.79  0.038  0.046   73.4      1 345.50407 0.34800 256.09524 -40.74009       0       1 
 G345.5043+00.3480       24    0.00024  0.378    0.031   0.00016     2  0.660    0.000  -12970.23  0.029  0.040   23.3      1 345.50457 0.34741 256.09626 -40.74006       0       1 
 G345.5043+00.3480       25    0.00023  0.576    0.047  -0.00007     2  0.823    0.000  -27290.89  0.046  0.046   90.0      1 345.50409 0.34808 256.09517 -40.74004       0       1 
 G345.5043+00.3480       26    0.00021  0.368    0.026   0.00008     2  0.676    0.000  -11600.18  0.046  0.025  -18.3      1 345.50429 0.34783 256.09560 -40.74002       0       1 
 G345.5043+00.3480       27    0.00016  0.272    0.021   0.00017     2  0.776    0.000  -11599.45  0.031  0.046  -38.1      1 345.50428 0.34790 256.09551 -40.73999       0       1 
 G345.5043+00.3480       28    0.00021  0.610    0.037  -0.00004     2  0.919    0.000  -70232.89  0.046  0.040   30.6      1 345.50473 0.34741 256.09639 -40.73993       0       1 
 G345.5043+00.3480       29    0.00020  0.444    0.027   0.00009     2  0.773    0.000  -19956.97  0.030  0.046    1.4      1 345.50455 0.34774 256.09590 -40.73987       0       1 
 G345.5043+00.3480       30    0.00019  0.672    0.033   0.00044     2  0.557    0.000  -13954.47  0.046  0.046  -90.0      1 345.50422 0.34818 256.09517 -40.73987       0       1 
 G345.5043+00.3480       31    0.00021  0.377    0.024  -0.00002     2  0.814    0.000  -18941.01  0.046  0.025  -41.6      1 345.50455 0.34779 256.09585 -40.73985       0       1 
 G345.5043+00.3480       32    0.00008  0.059    0.007  -0.00006     1  0.988    0.000  -14059.71  0.027  0.016   -5.0      1 345.50437 0.34805 256.09543 -40.73983       0       1 
 G345.5043+00.3480       33    0.00013  0.276    0.017   0.00026     2  0.780    0.000  -11384.87  0.026  0.046  -44.8      1 345.50482 0.34751 256.09636 -40.73980       0       1 
 G345.5043+00.3480       34    0.00017  0.308    0.022   0.00021     2  0.745    0.000  -11168.41  0.046  0.024   -1.0      1 345.50397 0.34864 256.09449 -40.73979       0       1 
 G345.5043+00.3480       35    0.00029  0.426    0.031   0.00045     2  0.864    0.000  -10312.16  0.027  0.046   24.2      1 345.50449 0.34796 256.09561 -40.73979       0       1 
 G345.5043+00.3480       36    0.00019  0.500    0.027   0.00027     2  0.660    0.000  -11613.10  0.046  0.033   45.1      1 345.50477 0.34763 256.09618 -40.73977       0       1 
 G345.5043+00.3480       37    0.00025  0.748    0.042   0.00044     2  0.570    0.000  -11540.44  0.046  0.031   66.7      1 345.50466 0.34779 256.09593 -40.73976       0       1 
 G345.5043+00.3480       38    0.00040  0.828    0.056  -0.00006     2  0.343    0.000  -11522.06  0.043  0.036   -9.1      1 345.50397 0.34871 256.09442 -40.73975       0       1 
 G345.5043+00.3480       39    0.00021  0.856    0.034   0.00036     0  0.875    0.000  -27756.23  0.046  0.046   90.0      1 345.50453 0.34801 256.09560 -40.73973       0       1 
 G345.5043+00.3480       40    0.00041  1.430    0.072   0.00048     2  0.362    0.000  -11051.96  0.046  0.046   90.0      1 345.50448 0.34807 256.09549 -40.73973       0       1 
 G345.5043+00.3480       41    0.00019  0.522    0.027   0.00026     2  0.784    0.000  -10298.27  0.046  0.035   64.5      1 345.50417 0.34850 256.09480 -40.73972       0       1 
 G345.5043+00.3480       42    0.00016  0.467    0.023   0.00026     2  0.712    0.000  -11509.89  0.046  0.033   45.8      1 345.50434 0.34830 256.09514 -40.73970       0       1 
 G345.5043+00.3480       43    0.00021  0.634    0.033   0.00050     2  0.655    0.000  -11109.46  0.029  0.046  -34.3      1 345.50420 0.34849 256.09483 -40.73970       0       1 
 G345.5043+00.3480       44    0.00020  0.799    0.037   0.00015     1  0.882    0.000  -41632.94  0.046  0.046  -90.0      1 345.50463 0.34793 256.09576 -40.73970       0       1 
 G345.5043+00.3480       45    0.00023  0.552    0.032   0.00027     2  0.656    0.000  -11215.20  0.024  0.046  -22.6      1 345.50468 0.34788 256.09586 -40.73969       0       1 
 G345.5043+00.3480       46    0.01555 49.674    2.410  -0.00312     2  0.056    0.206   -1493.62  0.046  0.042   37.4      1 345.50448 0.34814 256.09542 -40.73968       0       1 
 G345.5043+00.3480       47    0.00023  0.999    0.043   0.00087     2  0.536    0.000  -11611.56  0.046  0.046  -89.9      1 345.50477 0.34777 256.09604 -40.73968       0       1 
 G345.5043+00.3480       48    0.00026  0.706    0.035   0.00005     2  0.893    0.000  -61410.51  0.046  0.040   57.5      1 345.50436 0.34831 256.09515 -40.73967       0       1 
 G345.5043+00.3480       49    0.00020  0.470    0.026   0.00005     2  0.897    0.000  -56682.20  0.046  0.037   28.2      1 345.50492 0.34760 256.09634 -40.73966       0       1 
 G345.5043+00.3480       50    0.00022  0.492    0.029   0.00016     2  0.670    0.000  -11393.76  0.046  0.028   47.4      1 345.50483 0.34773 256.09613 -40.73966       0       1 
 G345.5043+00.3480       51    0.00018  0.357    0.022   0.00027     2  0.674    0.000  -12010.86  0.027  0.046  -40.3      1 345.50427 0.34847 256.09491 -40.73966       0       1 
 G345.5043+00.3480       52    0.00017  0.380    0.023  -0.00005     2  0.903    0.000  -23969.07  0.026  0.046  -40.3      1 345.50471 0.34789 256.09587 -40.73965       0       1 
 G345.5043+00.3480       53    0.00024  0.534    0.042  -0.00001     2  0.806    0.000  -18443.23  0.046  0.046  -90.0      1 345.50469 0.34792 256.09583 -40.73965       0       1 
 G345.5043+00.3480       54    0.00022  0.573    0.034   0.00028     2  0.546    0.000  -12021.06  0.046  0.037   64.9      1 345.50468 0.34795 256.09578 -40.73965       0       1 
 G345.5043+00.3480       55    0.00024  0.997    0.058   0.00075     2  0.593    0.000  -11377.38  0.046  0.046  -90.0      1 345.50411 0.34869 256.09455 -40.73965       0       1 
 G345.5043+00.3480       56    0.00023  0.529    0.031   0.00010     1  0.926    0.000  -67881.02  0.028  0.046  -29.1      1 345.50467 0.34801 256.09571 -40.73962       0       1 
 G345.5043+00.3480       57    0.00027  0.840    0.045   0.00025     2  0.434    0.000  -11709.27  0.046  0.035   62.5      1 345.50428 0.34853 256.09485 -40.73961       0       1 
 G345.5043+00.3480       58    0.00029  1.110    0.057   0.00023     2  0.451    0.000  -12523.51  0.046  0.046  -90.0      1 345.50426 0.34857 256.09480 -40.73960       0       1 
 G345.5043+00.3480       59    0.00029  0.766    0.041   0.00006     0  0.944    0.000  -36131.29  0.046  0.034   31.4      1 345.50449 0.34828 256.09528 -40.73960       0       1 
 G345.5043+00.3480       60    0.00015  0.451    0.033   0.00007     2  0.729    0.000  -11761.37  0.046  0.046   90.0      1 345.50409 0.34880 256.09442 -40.73959       0       1 
 G345.5043+00.3480       61    0.00019  0.507    0.028   0.00029     1  0.855    0.000  -25013.39  0.036  0.046  -21.1      1 345.50436 0.34847 256.09498 -40.73958       0       1 
 G345.5043+00.3480       62    0.00035  1.210    0.057   0.00036     2  0.359    0.000  -12080.61  0.046  0.039   54.7      1 345.50462 0.34815 256.09553 -40.73957       0       1 
 G345.5043+00.3480       63    0.00017  0.383    0.025  -0.00003     2  0.699    0.000  -13006.59  0.046  0.030  -50.1      1 345.50461 0.34817 256.09549 -40.73956       0       1 
 G345.5043+00.3480       64    0.00032  1.101    0.059   0.00016     2  0.328    0.000  -10961.46  0.046  0.046  -90.0      1 345.50429 0.34862 256.09477 -40.73955       0       1 
 G345.5043+00.3480       65    0.00020  0.833    0.033  -0.00000     2  0.901    0.000  -51487.72  0.046  0.046   90.0      1 345.50465 0.34814 256.09556 -40.73955       0       1 
 G345.5043+00.3480       66    0.00022  0.644    0.036   0.00049     2  0.647    0.000  -11345.96  0.046  0.031   48.2      1 345.50481 0.34794 256.09590 -40.73954       0       1 
 G345.5043+00.3480       67    0.00026  0.529    0.046   0.00020     2  0.680    0.000  -11043.84  0.046  0.036    6.0      1 345.50448 0.34840 256.09515 -40.73953       0       1 
 G345.5043+00.3480       68    0.00027  0.483    0.032   0.00037     2  0.701    0.000  -12544.90  0.042  0.029  -31.8      1 345.50452 0.34839 256.09519 -40.73950       0       1 
 G345.5043+00.3480       69    0.00018  0.371    0.022   0.00004     2  0.477    0.000  -12384.58  0.026  0.046  -47.4      1 345.50416 0.34888 256.09439 -40.73949       0       1 
 G345.5043+00.3480       70    0.00016  0.335    0.017   0.00023     2  0.638    0.000  -12299.56  0.046  0.031   18.7      1 345.50379 0.34938 256.09357 -40.73948       0       1 
 G345.5043+00.3480       71    0.00024  0.824    0.039   0.00025     2  0.590    0.000  -11274.32  0.034  0.046  -63.1      1 345.50500 0.34785 256.09615 -40.73945       0       1 
 G345.5043+00.3480       72    0.00019  0.561    0.033   0.00012     2  0.940    0.000  -70553.33  0.046  0.046  -90.0      1 345.50498 0.34790 256.09607 -40.73943       0       1 
 G345.5043+00.3480       73    0.00022  0.561    0.034   0.00038     2  0.704    0.000  -11413.56  0.037  0.046  -26.2      1 345.50458 0.34843 256.09520 -40.73943       0       1 
 G345.5043+00.3480       74    0.00020  0.409    0.028   0.00009     2  0.930    0.000  -57646.19  0.027  0.046   47.7      1 345.50452 0.34850 256.09508 -40.73943       0       1 
 G345.5043+00.3480       75    0.00016  0.203    0.016  -0.00000     2  0.803    0.000  -11831.47  0.022  0.046  -28.8      1 345.50418 0.34896 256.09432 -40.73943       0       1 
 G345.5043+00.3480       76    0.00015  0.383    0.020   0.00020     2  0.613    0.000  -12083.99  0.030  0.046   59.3      1 345.50478 0.34818 256.09563 -40.73942       0       1 
 G345.5043+00.3480       77    0.00021  0.723    0.037   0.00029     2  0.340    0.000  -12212.06  0.046  0.046   90.0      1 345.50438 0.34871 256.09474 -40.73942       0       1 
 G345.5043+00.3480       78    0.00018  0.472    0.027   0.00013     2  0.583    0.000  -11626.74  0.031  0.046  -50.0      1 345.50487 0.34814 256.09574 -40.73937       0       1 
 G345.5043+00.3480       79    0.00022  0.446    0.029   0.00009     2  0.687    0.000  -16375.74  0.033  0.046  -42.3      1 345.50459 0.34856 256.09507 -40.73934       0       1 
 G345.5043+00.3480       80    0.00015  0.288    0.023   0.00021     2  0.785    0.000  -11852.49  0.031  0.046  -27.0      1 345.50441 0.34881 256.09467 -40.73933       0       1 
 G345.5043+00.3480       81    0.00022  0.379    0.029   0.00015     2  0.733    0.000  -14292.22  0.024  0.046  -30.6      1 345.50487 0.34823 256.09564 -40.73933       0       1 
 G345.5043+00.3480       82    0.00023  0.885    0.039   0.00040     2  0.393    0.000  -13412.56  0.046  0.046  -90.0      1 345.50493 0.34817 256.09575 -40.73931       0       1 
 G345.5043+00.3480       83    0.00023  0.684    0.031   0.00018     2  0.408    0.000  -13387.62  0.032  0.046  -60.1      1 345.50499 0.34818 256.09579 -40.73925       0       1 
 G345.5043+00.3480       84    0.00026  0.420    0.030   0.00001     2  0.526    0.000  -11396.76  0.027  0.046   38.8      1 345.50552 0.34759 256.09683 -40.73919       0       1 
 G345.5043+00.3480       85    0.00017  0.496    0.030   0.00044     2  0.688    0.000  -11904.79  0.046  0.046   90.0      1 345.50472 0.34866 256.09507 -40.73918       0       1 
 G345.5043+00.3480       86    0.00016  0.514    0.026   0.00037     2  0.528    0.000  -12719.52  0.046  0.046  -90.0      1 345.50517 0.34820 256.09591 -40.73911       0       1 
 G345.5043+00.3480       87    0.00021  0.645    0.037   0.00017     2  0.608    0.000  -13175.48  0.046  0.046  -90.0      1 345.50467 0.34888 256.09479 -40.73909       0       1 
 G345.5043+00.3480       88    0.00021  0.587    0.030   0.00014     2  0.582    0.000  -12862.86  0.038  0.046  -61.2      1 345.50482 0.34887 256.09492 -40.73897       0       1 
 G345.5043+00.3480       89    0.00021  0.328    0.025   0.00002     2  0.531    0.000  -12366.97  0.030  0.043  -13.7      1 345.50461 0.35012 256.09345 -40.73839       0       1 
 G345.5043+00.3480       90    0.00026  0.533    0.036   0.00000     2  0.112    0.000  -23267.10  0.046  0.046  -64.6      1 345.50457 0.34587 256.09787 -40.74100       1       2 
 G345.5043+00.3480       91    0.00084  1.639    0.102   0.00000     2  0.112    0.000  -23267.10  0.034  0.038  -11.2      1 345.50456 0.34588 256.09785 -40.74099       1       2 
 G345.5043+00.3480       92    0.00019  0.768    0.041   0.00000     2  0.142    0.001 -124803.50  0.046  0.046   65.9      1 345.50412 0.34761 256.09569 -40.74029       1      10 
 G345.5043+00.3480       93    0.00043  2.651    0.089   0.00000     2  0.142    0.001 -124803.50  0.046  0.046  -89.6      1 345.50413 0.34763 256.09568 -40.74027       1      10 
 G345.5043+00.3480       94    0.00019  0.287    0.028   0.00000     2  0.142    0.001 -124803.50  0.046  0.031  -66.8      1 345.50411 0.34766 256.09563 -40.74027       1      10 
 G345.5043+00.3480       95    0.00355 10.235    0.489   0.00000     2  0.142    0.001 -124803.50  0.035  0.046  -17.9      1 345.50414 0.34765 256.09566 -40.74026       1      10 
 G345.5043+00.3480       96    0.00027  0.885    0.044   0.00000     2  0.142    0.001 -124803.50  0.046  0.042  -90.0      1 345.50412 0.34768 256.09562 -40.74026       1      10 
 G345.5043+00.3480       97    0.00043  1.806    0.097   0.00000     2  0.142    0.001 -124803.50  0.046  0.046  -88.1      1 345.50415 0.34764 256.09568 -40.74025       1      10 
 G345.5043+00.3480       98    0.00025  0.523    0.050   0.00000     2  0.142    0.001 -124803.50  0.028  0.046   61.6      1 345.50416 0.34765 256.09568 -40.74024       1      10 
 G345.5043+00.3480       99    0.00020  0.556    0.036   0.00000     2  0.142    0.001 -124803.50  0.046  0.027   59.1      1 345.50414 0.34768 256.09563 -40.74024       1      10 
 G345.5043+00.3480      100    0.00036  2.286    0.122   0.00000     2  0.142    0.001 -124803.50  0.046  0.046   89.6      1 345.50415 0.34767 256.09565 -40.74024       1      10 
 G345.5043+00.3480      101    0.00025  0.708    0.044   0.00000     2  0.142    0.001 -124803.50  0.046  0.035  -72.3      1 345.50416 0.34766 256.09567 -40.74023       1      10 
 G345.5043+00.3480      102    0.00019  0.486    0.032   0.00000     2  0.689    0.000  -22496.74  0.046  0.045   65.5      1 345.50410 0.34802 256.09524 -40.74006       1       2 
 G345.5043+00.3480      103    0.00015  0.243    0.021   0.00000     2  0.689    0.000  -22496.74  0.026  0.044  -36.9      1 345.50410 0.34803 256.09522 -40.74006       1       2 
 G345.5043+00.3480      104    0.00019  0.666    0.030   0.00000     2  0.892    0.000  -99526.76  0.046  0.046    8.4      1 345.50440 0.34792 256.09559 -40.73988       1       6 
 G345.5043+00.3480      105    0.00016  0.181    0.017   0.00000     2  0.892    0.000  -99526.76  0.025  0.027   88.3      1 345.50438 0.34795 256.09554 -40.73988       1       6 
 G345.5043+00.3480      106    0.00021  0.325    0.025   0.00000     2  0.892    0.000  -99526.76  0.030  0.036  -14.4      1 345.50439 0.34796 256.09554 -40.73987       1       6 
 G345.5043+00.3480      107    0.00017  0.460    0.030   0.00000     2  0.892    0.000  -99526.76  0.046  0.044   84.2      1 345.50441 0.34793 256.09559 -40.73987       1       6 
 G345.5043+00.3480      108    0.00021  0.650    0.036   0.00000     2  0.892    0.000  -99526.76  0.045  0.046  -90.0      1 345.50441 0.34795 256.09557 -40.73986       1       6 
 G345.5043+00.3480      109    0.00014  0.109    0.012   0.00000     2  0.892    0.000  -99526.76  0.031  0.019  -35.2      1 345.50439 0.34797 256.09553 -40.73986       1       6 
 G345.5043+00.3480      110    0.00025  0.748    0.047   0.00000     2  0.975    1.358   27717.12  0.046  0.043   72.3      1 345.50437 0.34800 256.09549 -40.73986       1      35 
 G345.5043+00.3480      111    0.00017  0.260    0.027   0.00000     2  0.975    1.358   27717.12  0.024  0.046   56.3      1 345.50438 0.34801 256.09547 -40.73985       1      35 
 G345.5043+00.3480      112    0.00035  1.596    0.064   0.00000     2  0.975    1.358   27717.12  0.046  0.046  -57.3      1 345.50438 0.34802 256.09546 -40.73984       1      35 
 G345.5043+00.3480      113    0.00035  1.393    0.055   0.00000     2  0.975    1.358   27717.12  0.046  0.046   57.3      1 345.50440 0.34800 256.09551 -40.73983       1      35 
 G345.5043+00.3480      114    0.00021  0.214    0.020   0.00000     2  0.975    1.358   27717.12  0.026  0.023   30.5      1 345.50444 0.34795 256.09559 -40.73983       1      35 
 G345.5043+00.3480      115    0.00023  0.609    0.033   0.00000     2  0.975    1.358   27717.12  0.028  0.046  -31.0      1 345.50443 0.34797 256.09556 -40.73983       1      35 
 G345.5043+00.3480      116    0.00020  0.370    0.028   0.00000     2  0.975    1.358   27717.12  0.030  0.046  -72.4      1 345.50443 0.34800 256.09553 -40.73982       1      35 
 G345.5043+00.3480      117    0.00022  1.166    0.041   0.00000     2  0.975    1.358   27717.12  0.046  0.046   90.0      1 345.50442 0.34801 256.09551 -40.73981       1      35 
 G345.5043+00.3480      118    0.00081  4.651    0.148   0.00000     2  0.975    1.358   27717.12  0.046  0.046  -82.2      1 345.50440 0.34804 256.09546 -40.73982       1      35 
 G345.5043+00.3480      119    0.00021  0.841    0.053   0.00000     2  0.975    1.358   27717.12  0.046  0.046  -30.0      1 345.50437 0.34809 256.09539 -40.73981       1      35 
 G345.5043+00.3480      120    0.00049  2.529    0.083   0.00000     2  0.975    1.358   27717.12  0.046  0.046   81.7      1 345.50441 0.34803 256.09549 -40.73981       1      35 
 G345.5043+00.3480      121    0.00058  2.373    0.100   0.00000     2  0.975    1.358   27717.12  0.046  0.046   56.3      1 345.50438 0.34808 256.09541 -40.73981       1      35 
 G345.5043+00.3480      122    0.00016  0.176    0.021   0.00000     2  0.975    1.358   27717.12  0.044  0.021  -38.9      1 345.50443 0.34801 256.09553 -40.73980       1      35 
 G345.5043+00.3480      123    0.00061  2.761    0.115   0.00000     2  0.975    1.358   27717.12  0.046  0.046   82.9      1 345.50440 0.34806 256.09545 -40.73980       1      35 
 G345.5043+00.3480      124    0.00044  1.907    0.081   0.00000     2  0.975    1.358   27717.12  0.046  0.046   90.0      1 345.50439 0.34807 256.09542 -40.73980       1      35 
 G345.5043+00.3480      125    0.00051  1.585    0.085   0.00000     2  0.975    1.358   27717.12  0.046  0.033  -32.3      1 345.50441 0.34807 256.09544 -40.73979       1      35 
 G345.5043+00.3480      126    0.00035  1.142    0.060   0.00000     2  0.975    1.358   27717.12  0.043  0.046   -9.9      1 345.50439 0.34810 256.09540 -40.73978       1      35 
 G345.5043+00.3480      127    0.00017  0.237    0.022   0.00000     2  0.975    1.358   27717.12  0.046  0.019  -35.5      1 345.50444 0.34804 256.09550 -40.73978       1      35 
 G345.5043+00.3480      128    0.00039  2.241    0.078   0.00000     2  0.975    1.358   27717.12  0.046  0.046   48.3      1 345.50443 0.34805 256.09548 -40.73978       1      35 
 G345.5043+00.3480      129    0.00022  0.759    0.047   0.00000     2  0.975    1.358   27717.12  0.046  0.045  -27.4      1 345.50440 0.34810 256.09541 -40.73977       1      35 
 G345.5043+00.3480      130    0.00019  0.341    0.030   0.00000     2  0.975    1.358   27717.12  0.046  0.027  -34.9      1 345.50447 0.34802 256.09554 -40.73977       1      35 
 G345.5043+00.3480      131    0.00044  1.170    0.083   0.00000     2  0.975    1.358   27717.12  0.041  0.046  -71.6      1 345.50444 0.34805 256.09549 -40.73977       1      35 
 G345.5043+00.3480      132    0.00033  1.270    0.061   0.00000     2  0.975    1.358   27717.12  0.046  0.042   88.8      1 345.50442 0.34808 256.09544 -40.73977       1      35 
 G345.5043+00.3480      133    0.00055  2.866    0.100   0.00000     2  0.975    1.358   27717.12  0.046  0.046   90.0      1 345.50444 0.34807 256.09546 -40.73976       1      35 
 G345.5043+00.3480      134    0.00025  0.806    0.056   0.00000     2  0.975    1.358   27717.12  0.046  0.046  -89.2      1 345.50439 0.34814 256.09535 -40.73976       1      35 
 G345.5043+00.3480      135    0.00026  0.631    0.085   0.00000     2  0.975    1.358   27717.12  0.046  0.046   90.0      1 345.50446 0.34804 256.09551 -40.73976       1      35 
 G345.5043+00.3480      136    0.00043  1.635    0.073   0.00000     2  0.975    1.358   27717.12  0.046  0.046   90.0      1 345.50442 0.34810 256.09542 -40.73976       1      35 
 G345.5043+00.3480      137    0.00016  0.196    0.015   0.00000     2  0.975    1.358   27717.12  0.046  0.019   20.0      1 345.50440 0.34812 256.09538 -40.73976       1      35 
