\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00051 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 779984        1    0.00006    nan    0.017   0.00004     1  0.774    0.000  -54607.10  0.056  0.056  -90.0      1 326.77830 -0.24228 237.22818 -54.67973       0       1 
 779984        2    0.00007  0.301    0.018   0.00008     0  0.949    0.000  -21302.11  0.056  0.038    7.7      1 326.77876 -0.24071 237.22711 -54.67822       0       1 
 779984        3    0.00006  0.308    0.015   0.00007     2  0.718    0.000  -24770.39  0.032  0.056  -35.4      1 326.78067 -0.24106 237.23008 -54.67730       0       1 
 779984        4    0.00005  0.144    0.009   0.00004     2  0.983    0.000  -57835.59  0.056  0.025  -36.3      1 326.78061 -0.24092 237.22986 -54.67723       0       1 
 779984        5    0.00008  0.229    0.015   0.00001     2  0.447    0.000  -21418.54  0.046  0.029  -41.8      1 326.78052 -0.24078 237.22958 -54.67717       0       1 
 779984        6    0.00008  0.409    0.022   0.00000     1  0.665    0.000  -65115.10  0.046  0.056   -6.7      1 326.78077 -0.24053 237.22965 -54.67683       0       1 
 779984        7    0.00005  0.183    0.009   0.00000     1  0.200    0.000 -145011.39  0.027  0.056  -68.2      1 326.77830 -0.24236 237.22827 -54.67979       1       8 
 779984        8    0.00005  0.270    0.014   0.00000     1  0.200    0.000 -145011.39  0.056  0.027  -56.4      1 326.77830 -0.24234 237.22824 -54.67978       1       8 
 779984        9    0.00012  1.141    0.040   0.00000     1  0.200    0.000 -145011.39  0.056  0.056  -31.0      1 326.77831 -0.24235 237.22827 -54.67978       1       8 
 779984       10    0.00009  1.168    0.044   0.00000     1  0.200    0.000 -145011.39  0.056  0.056   89.9      1 326.77830 -0.24233 237.22823 -54.67976       1       8 
 779984       11    0.00023  2.869    0.093   0.00000     1  0.200    0.000 -145011.39  0.056  0.056   71.8      1 326.77833 -0.24233 237.22827 -54.67975       1       8 
 779984       12    0.00050  4.936    0.164   0.00000     1  0.200    0.000 -145011.39  0.056  0.056   51.5      1 326.77832 -0.24230 237.22824 -54.67973       1       8 
 779984       13    0.00007  0.570    0.029   0.00000     1  0.200    0.000 -145011.39  0.056  0.056   90.0      1 326.77835 -0.24230 237.22828 -54.67971       1       8 
 779984       14    0.00007  0.188    0.012   0.00000     1  0.200    0.000 -145011.39  0.044  0.023  -29.8      1 326.77834 -0.24228 237.22824 -54.67971       1       8 
 779984       15    0.00007  0.137    0.011   0.00000     1  0.052    0.000 -105944.68  0.019  0.047   58.8      1 326.77878 -0.24076 237.22720 -54.67824       1       3 
 779984       16    0.00100  4.834    0.230   0.00000     1  0.052    0.000 -105944.68  0.054  0.038  -29.6      1 326.77878 -0.24074 237.22717 -54.67822       1       3 
 779984       17    0.00011  0.362    0.022   0.00000     1  0.052    0.000 -105944.68  0.056  0.027  -29.9      1 326.77880 -0.24072 237.22717 -54.67820       1       3 
 779984       18    0.00006  0.356    0.018   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -18.3      1 326.78057 -0.24109 237.22998 -54.67738       1      24 
 779984       19    0.00004  0.143    0.012   0.00000     1  0.083    0.024 -252225.27  0.041  0.056   79.6      1 326.78054 -0.24105 237.22990 -54.67738       1      24 
 779984       20    0.00008  0.467    0.023   0.00000     1  0.083    0.024 -252225.27  0.041  0.056  -41.3      1 326.78054 -0.24104 237.22988 -54.67737       1      24 
 779984       21    0.00010  0.935    0.036   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -52.2      1 326.78057 -0.24106 237.22995 -54.67736       1      24 
 779984       22    0.00010  0.614    0.037   0.00000     1  0.083    0.024 -252225.27  0.056  0.056   52.9      1 326.78055 -0.24105 237.22990 -54.67736       1      24 
 779984       23    0.00005  0.206    0.022   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -89.7      1 326.78061 -0.24107 237.23001 -54.67735       1      24 
 779984       24    0.00011  2.080    0.120   0.00000     1  0.083    0.024 -252225.27  0.056  0.056   53.5      1 326.78058 -0.24104 237.22994 -54.67734       1      24 
 779984       25    0.00005  0.185    0.014   0.00000     1  0.083    0.024 -252225.27  0.045  0.056  -81.0      1 326.78063 -0.24107 237.23004 -54.67733       1      24 
 779984       26    0.00009  0.685    0.030   0.00000     1  0.083    0.024 -252225.27  0.036  0.056   24.7      1 326.78053 -0.24099 237.22982 -54.67733       1      24 
 779984       27    0.00006  0.281    0.020   0.00000     1  0.083    0.024 -252225.27  0.044  0.056  -63.5      1 326.78060 -0.24105 237.22997 -54.67733       1      24 
 779984       28    0.00006  0.318    0.021   0.00000     1  0.083    0.024 -252225.27  0.048  0.056  -37.7      1 326.78061 -0.24105 237.22999 -54.67733       1      24 
 779984       29    0.00073  8.728    0.290   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -52.7      1 326.78056 -0.24100 237.22987 -54.67732       1      24 
 779984       30    0.00010  0.840    0.034   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -55.5      1 326.78063 -0.24106 237.23003 -54.67732       1      24 
 779984       31    0.00320 30.858    0.971   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -19.2      1 326.78058 -0.24101 237.22990 -54.67732       1      24 
 779984       32    0.00012  0.415    0.032   0.00000     1  0.083    0.024 -252225.27  0.018  0.056   28.0      1 326.78056 -0.24099 237.22985 -54.67732       1      24 
 779984       33    0.00009  0.860    0.050   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -87.5      1 326.78054 -0.24098 237.22982 -54.67732       1      24 
 779984       34    0.00006  0.396    0.020   0.00000     1  0.083    0.024 -252225.27  0.056  0.056   45.4      1 326.78063 -0.24104 237.23000 -54.67731       1      24 
 779984       35    0.00020  2.322    0.089   0.00000     1  0.083    0.024 -252225.27  0.056  0.056  -54.5      1 326.78061 -0.24101 237.22994 -54.67730       1      24 
 779984       36    0.00010  0.629    0.026   0.00000     1  0.083    0.024 -252225.27  0.026  0.056  -41.7      1 326.78056 -0.24096 237.22983 -54.67729       1      24 
 779984       37    0.00090  6.252    0.256   0.00000     1  0.083    0.024 -252225.27  0.056  0.056   90.0      1 326.78058 -0.24097 237.22987 -54.67729       1      24 
 779984       38    0.00007  0.306    0.016   0.00000     1  0.083    0.024 -252225.27  0.056  0.032  -11.4      1 326.78054 -0.24094 237.22978 -54.67729       1      24 
 779984       39    0.00007  0.334    0.020   0.00000     1  0.083    0.024 -252225.27  0.056  0.032   28.6      1 326.78064 -0.24101 237.22998 -54.67728       1      24 
 779984       40    0.00024  1.223    0.056   0.00000     1  0.083    0.024 -252225.27  0.042  0.056   11.7      1 326.78056 -0.24094 237.22980 -54.67727       1      24 
 779984       41    0.00006  0.140    0.011   0.00000     1  0.083    0.024 -252225.27  0.051  0.029    9.4      1 326.78066 -0.24100 237.23000 -54.67725       1      24 
