\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00057 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 767784        1    0.00009  0.326    0.020   0.00005     1  0.474    0.000  -22856.80  0.048  0.032   34.8      1 323.46064 -0.08203 232.33648 -56.52460       0       1 
 767784        2    0.00015  0.602    0.034   0.00001     2  0.400    0.000  -33721.75  0.030  0.054  -40.6      1 323.45884 -0.07982 232.33152 -56.52380       0       1 
 767784        3    0.00006  0.284    0.016  -0.00003     2  0.723    0.000  -38014.99  0.041  0.059   -8.7      1 323.45774 -0.07889 232.32893 -56.52365       0       1 
 767784        4    0.00006  0.154    0.012   0.00002     1  0.879    0.000  -49634.53  0.022  0.058  -39.5      1 323.45839 -0.07929 232.33030 -56.52362       0       1 
 767784        5    0.00008  0.322    0.019   0.00002     2  0.743    0.000  -40010.82  0.059  0.029   38.4      1 323.45925 -0.07963 232.33194 -56.52341       0       1 
 767784        6    0.00006  0.133    0.010   0.00003     1  0.856    0.000  -26771.38  0.022  0.044  -48.1      1 323.45856 -0.07913 232.33039 -56.52338       0       1 
 767784        7    0.00007  0.151    0.013   0.00011     2  0.802    0.000  -24195.90  0.042  0.021   37.9      1 323.45848 -0.07896 232.33009 -56.52329       0       1 
 767784        8    0.00005  0.251    0.016   0.00008     2  0.737    0.000  -22907.08  0.033  0.059   20.2      1 323.45858 -0.07899 232.33028 -56.52326       0       1 
 767784        9    0.00006  0.310    0.018  -0.00001     1  0.915    0.000  -79043.06  0.059  0.048  -69.1      1 323.45934 -0.07950 232.33193 -56.52325       0       1 
 767784       10    0.00006  0.445    0.019   0.00005     2  0.536    0.000  -22759.92  0.040  0.059   56.7      1 323.45908 -0.07930 232.33134 -56.52324       0       1 
