\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00054 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|           MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|             char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|                 |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|             null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 G305.1940-00.0051       25    1.10352  1.388    0.083   0.00000     2  0.186    0.000  -49065.12  0.046  0.046   90.0      1 305.19405 -0.00779 197.81198 -62.79250       1       2 
 G305.1940-00.0051       26    0.31090  0.831    0.029   0.00000     2  0.560    0.000 -119844.02  0.051  0.051   90.0      1 305.19318 -0.00616 197.80980 -62.79093       1       3 
 G305.1940-00.0051       27    0.18649  0.494    0.020   0.00000     2  0.560    0.000 -119844.02  0.051  0.051  -90.0      1 305.19316 -0.00613 197.80976 -62.79091       1       3 
 G305.1940-00.0051       28    0.19972  0.565    0.020   0.00000     2  0.560    0.000 -119844.02  0.051  0.051  -90.0      1 305.19315 -0.00611 197.80974 -62.79089       1       3 
 G305.1940-00.0051       29    0.19559  0.336    0.018   0.00000     2  0.359    0.000  -74325.86  0.051  0.046  -80.8      1 305.19338 -0.00605 197.81023 -62.79081       1       2 
 G305.1940-00.0051       30    0.56476  0.757    0.044   0.00000     2  0.359    0.000  -74325.86  0.046  0.046  -66.6      1 305.19338 -0.00602 197.81021 -62.79079       1       2 
 G305.1940-00.0051       31    0.13976  0.258    0.015   0.00000     2  0.736    0.000  -43038.80  0.051  0.051   90.0      1 305.19331 -0.00570 197.81001 -62.79047       1       2 
 G305.1940-00.0051       32    0.24475  0.668    0.025   0.00000     2  0.736    0.000  -43038.80  0.051  0.051  -90.0      1 305.19328 -0.00569 197.80996 -62.79046       1       2 
 G305.1940-00.0051       33    0.17741  0.223    0.017   0.00000     2  0.963    0.000 -124171.30  0.046  0.051   -2.5      1 305.19335 -0.00563 197.81009 -62.79039       1       2 
 G305.1940-00.0051       34    0.16131  0.193    0.018   0.00000     2  0.963    0.000 -124171.30  0.046  0.051  -15.2      1 305.19334 -0.00561 197.81008 -62.79037       1       2 
 G305.1940-00.0051       35    0.10705  0.030    0.012   0.00000     2  0.761    0.000  -48240.48  0.046  0.046  -90.0      1 305.19344 -0.00553 197.81026 -62.79029       1       2 
 G305.1940-00.0051       36    0.16473  0.554    0.019   0.00000     2  0.761    0.000  -48240.48  0.051  0.051   90.0      1 305.19345 -0.00552 197.81029 -62.79027       1       2 
 G305.1940-00.0051       37    0.61098  1.458    0.061   0.00000     2  0.041    0.000  -50215.05  0.051  0.048   29.7      1 305.19316 -0.00532 197.80961 -62.79010       1       3 
 G305.1940-00.0051       38    0.76101  2.391    0.088   0.00000     2  0.041    0.000  -50215.05  0.051  0.051  -38.4      1 305.19312 -0.00531 197.80954 -62.79009       1       3 
 G305.1940-00.0051       39    4.54940  9.546    0.404   0.00000     2  0.041    0.000  -50215.05  0.046  0.051  -11.6      1 305.19314 -0.00530 197.80959 -62.79008       1       3 
