\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00050 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|   GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double| double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|    deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|   null|     null|     null|   null|   null|
 778802       28    0.17168  0.157    0.013   0.00001     3  0.921    0.000 -100140.42  0.048  0.048   90.0      1 326.64108 0.61345 236.13702 -54.09035       0       1 
 778802       29    0.64172  0.964    0.048   0.00001     2  0.116    0.000  -18066.86  0.048  0.048   90.0      1 326.64177 0.61302 236.13839 -54.09027       0       1 
 778802       30    0.21321  0.172    0.017   0.00001     3  0.711    0.000  -22868.83  0.048  0.048  -90.0      1 326.64131 0.61338 236.13739 -54.09027       0       1 
 778802       31    0.14732  0.166    0.014   0.00002     3  0.743    0.000  -21161.98  0.054  0.048   -2.5      1 326.64140 0.61337 236.13751 -54.09022       0       1 
 778802       32    0.11693  0.231    0.016   0.00004     2  0.995    0.001  -20654.82  0.054  0.054  -90.0      1 326.64279 0.61291 236.13988 -54.08974       0       1 
 778802       33    1.55667  2.209    0.123  -0.00016     2  0.170    0.000  -15873.06  0.048  0.049  -90.0      1 326.64280 0.61296 236.13985 -54.08969       0       1 
 778802       34    0.20212  0.224    0.014   0.00000     1  0.853    0.000  -96856.59  0.048  0.048   90.0      1 326.64108 0.61431 236.13612 -54.08967       0       1 
 778802       35    0.20676  0.290    0.017  -0.00000     3  0.467    0.000  -23952.83  0.048  0.052   48.3      1 326.64338 0.61298 236.14061 -54.08932       0       1 
 778802       36    0.58856  1.013    0.050  -0.00001     2  0.107    0.000  -19912.00  0.048  0.054   35.8      1 326.64337 0.61327 236.14029 -54.08910       0       1 
 778802       37    0.36445  0.643    0.032   0.00005     2  0.326    0.000  -19400.20  0.048  0.054  -21.6      1 326.64387 0.61507 236.13909 -54.08737       0       1 
 778802       38    0.14736  0.155    0.012   0.00004     2  0.645    0.000  -22080.91  0.048  0.048   89.9      1 326.64460 0.61482 236.14034 -54.08712       0       1 
 778802       39    0.43536  0.614    0.035   0.00002     2  0.228    0.000  -19803.70  0.053  0.048  -49.4      1 326.64610 0.61527 236.14190 -54.08585       0       1 
 778802       40    0.63140  2.837    0.073   0.00000     2  0.301    0.000  -34781.12  0.054  0.054   90.0      1 326.63862 0.61284 236.13431 -54.09234       1       2 
 778802       41    0.28328  0.980    0.037   0.00000     2  0.301    0.000  -34781.12  0.054  0.054  -90.0      1 326.63862 0.61286 236.13429 -54.09232       1       2 
 778802       42    0.52558  3.785    0.184   0.00000     2  0.293    0.042  -29475.52  0.054  0.054  -89.1      1 326.64078 0.61157 236.13856 -54.09203       1       3 
 778802       43    4.03631 14.023    0.426   0.00000     2  0.293    0.042  -29475.52  0.054  0.054   90.0      1 326.64077 0.61159 236.13853 -54.09202       1       3 
 778802       44    0.53972  1.868    0.060   0.00000     2  0.293    0.042  -29475.52  0.054  0.054  -90.0      1 326.64075 0.61161 236.13848 -54.09201       1       3 
 778802       45    0.24018  0.682    0.027   0.00000     2  0.763    0.000  -61545.90  0.054  0.054   89.9      1 326.64051 0.61246 236.13727 -54.09149       1       2 
 778802       46    0.09327  0.152    0.010   0.00000     2  0.763    0.000  -61545.90  0.054  0.048   50.4      1 326.64052 0.61248 236.13726 -54.09146       1       2 
 778802       47    0.10973  0.191    0.010   0.00000     2  0.854    0.000  -97057.16  0.054  0.054   90.0      1 326.64078 0.61280 236.13728 -54.09105       1       2 
 778802       48    0.13424  0.394    0.014   0.00000     2  0.854    0.000  -97057.16  0.054  0.054  -90.0      1 326.64078 0.61283 236.13725 -54.09103       1       2 
 778802       49    1.12878  3.196    0.113   0.00000     2  0.088    0.000  -42444.03  0.054  0.054   90.0      1 326.64099 0.61352 236.13681 -54.09035       1       2 
 778802       50    0.20880  0.678    0.031   0.00000     2  0.088    0.000  -42444.03  0.054  0.054  -90.0      1 326.64097 0.61354 236.13678 -54.09035       1       2 
 778802       51    0.12707  0.147    0.013   0.00000     2  0.783    0.000  -57307.91  0.048  0.054  -90.0      1 326.64288 0.61293 236.13998 -54.08967       1       2 
 778802       52    0.44784  0.849    0.036   0.00000     2  0.783    0.000  -57307.91  0.048  0.054   40.5      1 326.64286 0.61295 236.13993 -54.08967       1       2 
 778802       53    0.46221  0.754    0.038   0.00000     2  0.280    0.000  -58999.93  0.048  0.053  -22.9      1 326.64348 0.61298 236.14074 -54.08926       1       2 
 778802       54    0.12873  0.074    0.012   0.00000     2  0.280    0.000  -58999.93  0.048  0.048  -14.3      1 326.64350 0.61299 236.14075 -54.08924       1       2 
 778802       55    0.43978  0.428    0.031   0.00000     2  0.364    0.000  -66719.12  0.048  0.048  -90.0      1 326.64372 0.61492 236.13904 -54.08758       1       2 
 778802       56    0.44774  0.576    0.034   0.00000     2  0.364    0.000  -66719.12  0.048  0.048  -89.9      1 326.64374 0.61492 236.13908 -54.08756       1       2 
