\ ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00066 mJy
\ ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|            MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|              char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|                  |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|              null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
             586092       11    0.54759  0.591    0.042      -0.0     2  0.293      0.0  -14862.16  0.044  0.044  -90.0      1  261.6452  -2.0886 128.03713  -43.2298       0       1 
             586092       12    0.53467  0.533    0.042    -2e-05     2  0.341      0.0  -14643.18  0.044  0.044  -90.0      1 261.64435 -2.08931 128.03565 -43.22954       0       1 
             586092       13    1.09797  2.463    0.109    -3e-05     3  0.046      0.0  -13443.83  0.045  0.049  -54.4      1 261.64476 -2.08872 128.03663 -43.22952       0       1 
             586092       14    0.21106  0.721    0.026   0.00039     2  0.556      0.0  -19692.22  0.049  0.049  -90.0      1 261.64449 -2.08901  128.0361 -43.22947       0       1 
             586092       15      0.581  1.372    0.063     5e-05     2  0.159      0.0   -13742.5  0.048  0.049   90.0      1 261.64446 -2.08904 128.03603 -43.22946       0       1 
             586092       16    0.25091  0.776    0.042     8e-05     2  0.682      0.0  -15667.21  0.049  0.049   90.0      1 261.64443 -2.08904 128.03601 -43.22944       0       1 
             586092       17    0.31405  1.099    0.043   0.00021     2  0.407      0.0  -14189.84  0.049  0.049   90.0      1 261.64445 -2.08901 128.03606 -43.22944       0       1 
             586092       18    0.37565  0.364    0.031    -1e-05     2  0.452      0.0  -15589.03  0.044  0.044  -90.0      1 261.64413  -2.0894 128.03538 -43.22942       0       1 
             586092       19    0.16773  0.278    0.018   0.00016     2  0.792      0.0  -17998.72  0.049  0.045   23.7      1 261.64438 -2.08903 128.03599  -43.2294       0       1 
             586092       20   -0.01543  0.124    0.014    -1e-05     2    1.0    0.002  -33399.47  0.044  0.049    5.9      1 261.64439   -2.089 128.03603 -43.22939       0       1 
             586092       21     0.1453  0.259    0.016   0.00012     2  0.906      0.0  -26728.12  0.049  0.049  -90.0      1 261.64435 -2.08905 128.03594 -43.22938       0       1 
             586092       22    1.66485  2.006    0.131    -8e-05     0  0.556      0.0  -59770.22  0.045  0.044   41.9      1 261.64435 -2.08894 128.03606 -43.22932       0       1 
             586092       23    0.30102  0.772    0.033   0.00018     2  0.295      0.0  -16354.43  0.049  0.049   90.0      1 261.64426 -2.08901  128.0359 -43.22929       0       1 
             586092       24    0.21522   0.29     0.02     2e-05     3  0.475      0.0  -18502.35  0.044  0.044  -90.0      1 261.64469 -2.08839 128.03694 -43.22927       0       1 
             586092       25    0.17047  0.296    0.018     8e-05     2  0.598      0.0   -16671.3  0.049  0.049   90.0      1 261.64465 -2.08757 128.03782 -43.22876       0       1 
             586092       26    0.30164  1.184    0.065       0.0     2  0.071    0.003  -37130.19  0.049  0.049   90.0      1 261.64438 -2.08972 128.03522 -43.22981       1       3 
             586092       27    3.71688  9.356    0.395       0.0     2  0.071    0.003  -37130.19  0.049  0.049   90.0      1 261.64439  -2.0897 128.03525  -43.2298       1       3 
             586092       28    0.28773   0.67    0.051       0.0     2  0.071    0.003  -37130.19  0.049  0.049  -90.0      1 261.64436 -2.08969 128.03524 -43.22977       1       3 
             586092       29    2.18007  4.847    0.248       0.0     2  0.389    0.001  -78439.97  0.049  0.044   66.9      1 261.64435 -2.08901 128.03598 -43.22936       1       2 
             586092       30    0.45897  1.866    0.121       0.0     2  0.389    0.001  -78439.97  0.049  0.049   88.9      1 261.64432 -2.08901 128.03596 -43.22934       1       2 
             586092       31    0.42559  0.899    0.043       0.0     2  0.493      0.0  -38036.42  0.044  0.049  -14.0      1 261.64431 -2.08895 128.03602 -43.22929       1       2 
             586092       32    0.72124  1.409    0.064       0.0     2  0.493      0.0  -38036.42  0.049  0.044   40.1      1  261.6443 -2.08893 128.03603 -43.22927       1       2 
             586092       33    0.49561  1.441    0.063       0.0     2   0.57      0.0  -41894.54  0.049  0.049   90.0      1 261.64431 -2.08888 128.03609 -43.22926       1       2 
             586092       34    0.28224  0.597    0.034       0.0     2   0.57      0.0  -41894.54  0.049  0.049   90.0      1 261.64431 -2.08886 128.03612 -43.22924       1       2 
             586092       35    0.16132  0.087    0.023       0.0     2  0.075      0.0  -71797.27  0.044  0.044   81.1      1 261.64457 -2.08766 128.03766 -43.22874       1       5 
             586092       36    0.33551  0.824    0.037       0.0     2  0.075      0.0  -71797.27  0.049  0.044  -67.5      1 261.64456 -2.08767 128.03763 -43.22873       1       5 
             586092       37    3.77243  5.907    0.326       0.0     2  0.075      0.0  -71797.27  0.044  0.044  -89.9      1 261.64456 -2.08765 128.03766 -43.22872       1       5 
             586092       38    0.18008  0.356    0.018       0.0     2  0.075      0.0  -71797.27  0.049  0.049  -24.2      1 261.64454 -2.08767 128.03762 -43.22872       1       5 
             586092       39    1.33642  1.724     0.11       0.0     2  0.075      0.0  -71797.27  0.044  0.044   63.5      1 261.64454 -2.08763 128.03766  -43.2287       1       5 
 G010.3208-00.1570B        1    0.21665   0.23    0.023    -9e-05     3  0.633      0.0  -12132.32  0.039  0.039  -90.0      1  10.32006 -0.16233 272.25715 -20.08897       0       1 
 G010.3208-00.1570B        2    0.42227  0.318    0.032      -0.0     3  0.658      0.0   -12899.7  0.039  0.039  -90.0      1  10.32115 -0.16063 272.25612 -20.08719       0       1 
 G010.3208-00.1570B        3    0.42805   0.53    0.039     5e-05     2  0.351      0.0  -11753.32  0.041  0.039   -9.5      1  10.32124 -0.16027 272.25583 -20.08694       0       1 
 G010.3208-00.1570B        4     0.2313  0.393    0.024   0.00018     2  0.895      0.0   -8358.83  0.039  0.044  -90.0      1  10.32143 -0.16013  272.2558 -20.08671       0       1 
 G010.3208-00.1570B        5    2.15303  2.982    0.202      -0.0     2  0.083    0.001   -6809.82  0.039   0.04   78.4      1  10.32144 -0.16011 272.25579 -20.08668       0       1 
 G010.3208-00.1570B        6    0.24917  0.402    0.034     6e-05     3  0.696      0.0  -18155.04  0.039  0.044   58.0      1  10.32299 -0.16274 272.25903 -20.08661       0       1 
 G010.3208-00.1570B        7      0.347  0.536    0.036     2e-05     2  0.303      0.0  -12374.42  0.044  0.039  -19.0      1  10.32166 -0.16028 272.25606 -20.08658       0       1 
 G010.3208-00.1570B        8    0.36995  0.592    0.041     3e-05     2  0.242      0.0  -11778.92  0.044  0.039   22.1      1  10.32194  -0.1593 272.25529 -20.08586       0       1 
 G010.3208-00.1570B        9    0.19882  0.268    0.025   0.00016     2  0.725      0.0  -12200.37  0.044  0.039  -17.8      1  10.32245 -0.15982 272.25604 -20.08567       0       1 
 G010.3208-00.1570B       10    0.13844  0.208    0.021   0.00014     2  0.883      0.0  -13164.53  0.044  0.039  -12.4      1  10.32244  -0.1598 272.25601 -20.08566       0       1 
 G010.3208-00.1570B       11    0.18971    0.4    0.024   0.00031     2  0.708      0.0  -12050.89  0.044  0.039  -27.0      1   10.3225 -0.15984 272.25608 -20.08562       0       1 
 G010.3208-00.1570B       12    0.29771  0.769    0.039   0.00038     2  0.416      0.0   -11984.5  0.044  0.044  -90.0      1  10.32253 -0.15985 272.25611 -20.08561       0       1 
 G010.3208-00.1570B       13    0.21586  0.498    0.024    0.0002     3  0.561      0.0  -14081.18  0.044  0.041    4.9      1  10.32264 -0.15983 272.25615  -20.0855       0       1 
 G010.3208-00.1570B       14    0.21144  0.491    0.024   0.00031     2  0.582      0.0  -12232.21  0.044  0.039    5.0      1  10.32265  -0.1598 272.25612 -20.08548       0       1 
 G010.3208-00.1570B       15    0.16269  0.188    0.018     3e-05     2  0.753      0.0  -12211.76  0.039  0.044   38.2      1  10.32473  -0.1633 272.26046 -20.08535       0       1 
 G010.3208-00.1570B       16    0.25925  0.307    0.029     6e-05     2  0.603      0.0   -12175.0  0.044  0.039  -21.5      1  10.32411 -0.15997 272.25704 -20.08429       0       1 
 G010.3208-00.1570B       17    1.13777  1.405    0.102       0.0     2  0.194      0.0   -32527.4  0.039  0.039  -53.9      1  10.32192 -0.16003 272.25596 -20.08623       1       2 
 G010.3208-00.1570B       18    0.31903  0.526    0.034       0.0     2  0.194      0.0   -32527.4  0.039  0.044   39.1      1  10.32193 -0.16001 272.25595 -20.08622       1       2 
 G010.3208-00.1570B       19    0.29316  0.495    0.031       0.0     3  0.942    0.002  -21625.56  0.039  0.044   53.6      1  10.32258 -0.15982  272.2561 -20.08555       1       2 
 G010.3208-00.1570B       20     0.2254  0.502    0.026       0.0     3  0.942    0.002  -21625.56  0.044   0.04  -22.1      1   10.3226 -0.15983 272.25612 -20.08553       1       2 
 G010.3208-00.1570B       21    0.78085  2.314    0.139       0.0     3   0.07     0.01  -18247.56  0.044  0.044   10.4      1  10.32257 -0.15978 272.25607 -20.08554       1       3 
 G010.3208-00.1570B       22    9.25501 17.695    0.922       0.0     3   0.07     0.01  -18247.56  0.044  0.039  -26.4      1  10.32258 -0.15977 272.25606 -20.08553       1       3 
 G010.3208-00.1570B       23    0.34967  0.701    0.083       0.0     3   0.07     0.01  -18247.56  0.044  0.044  -90.0      1  10.32259 -0.15978 272.25608 -20.08552       1       3 
  G310.0135+00.3892        1    1.01097    1.1    0.074       0.0     1  0.339      0.0  -60597.79  0.047  0.047   90.0      1 310.01372   0.3884 207.90856 -61.65288       0       1 
  G310.0135+00.3892        2    1.23956  1.505    0.098     2e-05     2  0.194      0.0  -13356.91  0.047  0.051  -49.1      1 310.01246  0.38924 207.90557 -61.65236       0       1 
  G310.0135+00.3892        3    0.55566    0.8    0.045     1e-05     2  0.188      0.0  -23701.97  0.047  0.047  -90.0      1 310.01451  0.38881 207.90999  -61.6523       0       1 
  G310.0135+00.3892        4    0.29248  1.734    0.078   0.00053     3  0.991    0.083   -4579.02  0.053  0.053   90.0      1  310.0135  0.38918 207.90773 -61.65217       0       1 
  G310.0135+00.3892        5    0.06724  0.085    0.026     9e-05     3  1.001    0.036   -5550.58  0.053  0.053  -90.0      1 310.01347  0.38919 207.90766 -61.65217       0       1 
  G310.0135+00.3892        6    0.43525  0.636    0.039     1e-05     1  0.511      0.0   -50188.7  0.053  0.047   33.9      1 310.01271  0.38939 207.90603 -61.65215       0       1 
  G310.0135+00.3892        7   13.93263  3.728    1.138  -0.00093     3  0.904    0.005  -16941.05  0.047  0.047  -90.0      1 310.01348  0.38924 207.90766 -61.65212       0       1 
  G310.0135+00.3892        8    0.21129  0.207    0.017       0.0     2  0.897      0.0  -47541.72  0.047  0.053  -15.7      1 310.01407  0.38946 207.90878 -61.65177       0       1 
  G310.0135+00.3892        9    0.30793  0.325    0.025     3e-05     2  0.544      0.0  -20305.21  0.047  0.047  -90.0      1 310.01457  0.38949 207.90978 -61.65162       0       1 
  G310.0135+00.3892       10    0.71421  0.873    0.055     3e-05     2  0.188      0.0  -17520.19  0.047  0.047  -90.0      1  310.0141  0.38962 207.90875 -61.65161       0       1 
  G310.0135+00.3892       11     0.1932  0.128    0.015     5e-05     3   0.88      0.0  -25260.79  0.047  0.047   90.0      1 310.01486  0.38955 207.91035  -61.6515       0       1 
  G310.0135+00.3892       12    0.30169  0.343    0.026       0.0     1  0.657      0.0   -40628.0  0.053  0.047   32.7      1  310.0139  0.38981 207.90825 -61.65146       0       1 
  G310.0135+00.3892       13    0.29344  0.214    0.021     2e-05     1  0.913      0.0  -92271.75  0.047  0.047  -90.0      1 310.01353  0.39052 207.90715 -61.65087       0       1 
  G310.0135+00.3892       14     0.4042  0.759    0.039     7e-05     2  0.231      0.0  -18904.57  0.053  0.049   56.2      1 310.01442  0.39113 207.90868 -61.65007       0       1 
  G310.0135+00.3892       15    0.27242  0.546    0.024    0.0001     2   0.33      0.0  -20745.51  0.053  0.047   24.4      1 310.01398  0.39277 207.90698 -61.64857       0       1 
  G294.5117-01.6205        1    0.26469  0.282    0.019     6e-05     2  0.509      0.0  -16841.13  0.046  0.046  -89.7      1 294.51266 -1.62322 173.88546 -63.24759       0       1 
  G294.5117-01.6205        2    0.39629  0.687     0.04    -1e-05     2  0.322      0.0  -14428.92  0.052  0.052  -90.0      1 294.51266 -1.62308 173.88554 -63.24746       0       1 
  G294.5117-01.6205        3    0.25011  0.285     0.02     2e-05     3  0.434      0.0  -17110.22  0.046  0.046   90.0      1 294.51265 -1.62255 173.88586 -63.24695       0       1 
  G294.5117-01.6205        4    0.58391  0.564    0.043     1e-05     2  0.311      0.0  -14434.04  0.046  0.046  -90.0      1 294.51255 -1.62175 173.88617 -63.24616       0       1 
  G294.5117-01.6205        5    0.18631  0.289     0.02      -0.0     2  0.455      0.0  -16515.17  0.052  0.046   44.8      1  294.5115 -1.62182 173.88389 -63.24592       0       1 
  G294.5117-01.6205        6    0.16068  0.198    0.013      -0.0     3  0.489      0.0  -17445.72  0.046  0.046  -89.9      1 294.51135  -1.6218 173.88358 -63.24585       0       1 
  G294.5117-01.6205        7    0.12221  0.091    0.012     3e-05     2  0.987      0.0  -17396.73  0.046  0.052   10.8      1 294.51181 -1.62119 173.88496 -63.24541       0       1 
  G294.5117-01.6205        8    0.33927  0.358    0.025    -2e-05     3  0.408      0.0  -16381.21  0.046  0.046   90.0      1 294.51161 -1.62119 173.88453 -63.24535       0       1 
  G294.5117-01.6205        9    0.10961  0.104    0.009    -2e-05     3  0.952      0.0  -16591.58  0.052  0.046   -3.3      1 294.51149 -1.62117 173.88429  -63.2453       0       1 
  G294.5117-01.6205       10    0.17309  0.123    0.017     1e-05     3   0.79      0.0  -16376.85  0.046  0.046   90.0      1 294.51122 -1.62125 173.88366 -63.24529       0       1 
  G294.5117-01.6205       11    1.68057   1.94    0.127    -7e-05     2  0.142      0.0  -10655.14  0.046  0.046   90.0      1 294.51132   -1.621 173.88404 -63.24508       0       1 
  G294.5117-01.6205       12    0.40057  0.414    0.031     1e-05     2   0.65      0.0  -12487.68  0.046  0.052   14.5      1 294.51273 -1.62052 173.88734 -63.24503       0       1 
  G294.5117-01.6205       13    0.72126  0.799    0.057     2e-05     2  0.242      0.0  -13552.62  0.046  0.046   90.0      1 294.51321 -1.61999 173.88871 -63.24467       0       1 
  G294.5117-01.6205       14    0.18124  0.275    0.016       0.0     1   0.81      0.0   -73637.2  0.046  0.052   18.6      1 294.51006 -1.62062 173.88161 -63.24436       0       1 
  G294.5117-01.6205       15    0.15692  0.534    0.033       0.0     2  0.072      0.0  -34167.12  0.052  0.052  -70.0      1 294.51291  -1.6231 173.88607 -63.24755       1       2 
  G294.5117-01.6205       16      2.344  6.372    0.236       0.0     2  0.072      0.0  -34167.12  0.052  0.052    9.8      1  294.5129 -1.62307 173.88607 -63.24752       1       2 
  G294.5117-01.6205       17    0.28311  0.545    0.035       0.0     2  0.139    0.001  -68470.46  0.046  0.052   50.4      1 294.51147 -1.62113 173.88427 -63.24525       1       4 
  G294.5117-01.6205       18    3.54448  5.912    0.285       0.0     2  0.139    0.001  -68470.46  0.052  0.046  -57.7      1 294.51145 -1.62112 173.88424 -63.24524       1       4 
  G294.5117-01.6205       19    0.28818  0.149    0.037       0.0     2  0.139    0.001  -68470.46  0.046  0.047   24.2      1 294.51143 -1.62112  173.8842 -63.24523       1       4 
  G294.5117-01.6205       20    1.46833  4.223    0.138       0.0     2  0.139    0.001  -68470.46  0.052  0.052  -23.8      1 294.51147  -1.6211 173.88429 -63.24522       1       4 
             779984        1    0.14381  0.243    0.014     9e-05     2   0.95      0.0  -23323.43  0.054  0.054   89.3      1  326.7783 -0.24228 237.22818 -54.67973       0       1 
             779984        2    0.21496  0.282    0.019    -4e-05     2  0.902      0.0   -27838.2  0.053  0.054   11.8      1 326.77876 -0.24071 237.22711 -54.67822       0       1 
             779984        3    0.32511  1.447    0.051   0.00025     3  0.983    0.048   -7246.66  0.054  0.054   90.0      1 326.78053 -0.24099 237.22982 -54.67733       0       1 
             779984        4    0.22061  0.574    0.024   0.00031     2  0.518      0.0  -20854.14  0.054  0.048   64.3      1 326.78063 -0.24106 237.23003 -54.67732       0       1 
             779984        5    0.17899  0.304    0.019    0.0001     2  0.775      0.0  -27203.77  0.048  0.054  -35.9      1 326.78067 -0.24106 237.23008  -54.6773       0       1 
             779984        6    2.44139  4.491    0.214   0.00042     2  0.365      0.0   -18903.4  0.054  0.048   18.3      1 326.78058 -0.24097 237.22987 -54.67729       0       1 
             779984        7   -0.26254 -2.386    0.087  -0.00595     2    1.0   23.122    4802.45  0.048  0.048   90.0      1 326.78066   -0.241    237.23 -54.67725       0       1 
             779984        8    0.13982  0.184    0.012     4e-05     2  0.986      0.0  -59849.06  0.053  0.054   -1.9      1 326.78061 -0.24092 237.22986 -54.67723       0       1 
             779984        9     0.2422  0.224    0.018    -3e-05     3  0.589      0.0  -20791.29  0.048  0.048   90.0      1 326.78052 -0.24078 237.22958 -54.67717       0       1 
             779984       10    0.22072  0.327    0.021       0.0     2  0.444      0.0  -21326.18  0.048  0.054   -9.7      1 326.78077 -0.24053 237.22965 -54.67683       0       1 
             779984       11    1.48591  4.626    0.157       0.0     2  0.401    0.002  -42176.32  0.054  0.054   90.0      1 326.77832  -0.2423 237.22824 -54.67973       1       3 
             779984       12    0.19046  0.428    0.027       0.0     2  0.401    0.002  -42176.32  0.054  0.054   90.0      1 326.77835  -0.2423 237.22828 -54.67971       1       3 
             779984       13    0.20317  0.169    0.017       0.0     2  0.401    0.002  -42176.32  0.048  0.054   90.0      1 326.77834 -0.24228 237.22824 -54.67971       1       3 
             779984       14    0.20349 -0.039     0.02       0.0     1  0.086      0.0  -81623.25  0.048  0.048   -9.9      1 326.77878 -0.24076  237.2272 -54.67824       1       3 
             779984       15    3.01022  4.972    0.247       0.0     1  0.086      0.0  -81623.25  0.054  0.048  -30.4      1 326.77878 -0.24074 237.22717 -54.67822       1       3 
             779984       16    0.31719  0.161    0.038       0.0     1  0.086      0.0  -81623.25  0.053  0.048    3.5      1  326.7788 -0.24072 237.22717  -54.6782       1       3 
             779984       17    0.16424  0.252    0.015       0.0     2  0.157    0.055  -77897.56  0.048  0.054  -50.1      1 326.78057 -0.24109 237.22998 -54.67738       1       7 
             779984       18    0.26872    0.8    0.033       0.0     2  0.157    0.055  -77897.56  0.054  0.054  -89.7      1 326.78057 -0.24106 237.22995 -54.67736       1       7 
             779984       19    0.27479  0.761     0.04       0.0     2  0.157    0.055  -77897.56  0.054  0.054   90.0      1 326.78055 -0.24105  237.2299 -54.67736       1       7 
             779984       20    0.32029  1.923    0.115       0.0     2  0.157    0.055  -77897.56  0.054  0.054  -52.0      1 326.78058 -0.24104 237.22994 -54.67734       1       7 
             779984       21    9.60066  31.21    0.968       0.0     2  0.157    0.055  -77897.56  0.054  0.054  -89.1      1 326.78058 -0.24101  237.2299 -54.67732       1       7 
             779984       22     0.5759  2.093    0.084       0.0     2  0.157    0.055  -77897.56  0.054  0.054  -56.3      1 326.78061 -0.24101 237.22994  -54.6773       1       7 
             779984       23    0.18619  0.168    0.026       0.0     2  0.157    0.055  -77897.56  0.048  0.054   90.0      1 326.78064 -0.24101 237.22998 -54.67728       1       7 
             779984       24    0.19804  0.246    0.022       0.0     1  0.907    0.003  -25204.51  0.054  0.048  -12.4      1 326.78054 -0.24094 237.22978 -54.67729       1       2 
             779984       25    0.70041  1.125    0.057       0.0     1  0.907    0.003  -25204.51  0.048  0.054    4.3      1 326.78056 -0.24094  237.2298 -54.67727       1       2 
              57335        1     0.2688  0.371    0.023     3e-05     2  0.507      0.0  -25330.98  0.058  0.052   12.8      1  12.67793 -0.18238 273.47684 -18.03201       0       1 
              57335        2    0.32059  0.567     0.03     6e-05     2  0.369      0.0  -25571.55  0.058  0.058   90.0      1  12.67899 -0.18427 273.47911 -18.03198       0       1 
              57335        3    0.87865  1.762    0.071    -1e-05     2  0.147      0.0  -28504.23  0.058  0.052   32.5      1  12.67741  -0.1798 273.47419 -18.03122       0       1 
              57335        4    1.46715  2.573    0.117  -0.00019     2  0.151      0.0  -16467.78  0.058  0.052   21.6      1  12.67746 -0.17981 273.47422 -18.03119       0       1 
              57335        5    0.31201   0.21    0.021     1e-05     3  0.736      0.0  -24614.67  0.052  0.052  -90.0      1  12.67757 -0.17972  273.4742 -18.03105       0       1 
              57335        6    0.42445  0.909    0.034    -1e-05     2  0.572      0.0 -112951.01  0.058  0.052   25.0      1  12.67812 -0.17911 273.47391 -18.03027       0       1 
              57335        7    0.39559  0.499    0.028     1e-05     1  0.834      0.0  -112943.9  0.058  0.052   24.5      1  12.68012 -0.18218 273.47775 -18.02999       0       1 
              57335        8    0.23844  0.174    0.018     4e-05     3  0.928      0.0  -25613.11  0.052  0.058    8.7      1   12.6804 -0.18224 273.47795 -18.02976       0       1 
              57335        9    0.22563  0.467    0.022   0.00012     2  0.711      0.0  -29672.98  0.058  0.058  -90.0      1   12.6805 -0.18225 273.47801 -18.02969       0       1 
              57335       10    0.34918  1.137    0.033   0.00047     2  0.836      0.0  -36900.22  0.058  0.058  -90.0      1  12.68054 -0.18226 273.47803 -18.02965       0       1 
              57335       11   11.81129 23.574    0.967  -0.00064     2  0.104    0.007   -9041.21  0.058  0.052   14.9      1  12.68062 -0.18231 273.47812 -18.02961       0       1 
              57335       12    0.59127    1.3    0.052   0.00011     2  0.114      0.0  -24530.86  0.056  0.058   11.4      1  12.68032  -0.1817 273.47741 -18.02958       0       1 
              57335       13    0.21327  0.277    0.017    0.0002     3  0.907      0.0  -42133.62  0.058  0.052    6.8      1  12.68071 -0.18236 273.47821 -18.02955       0       1 
              57335       14    1.70825  6.133    0.191   0.00187     2  0.506      0.0  -17073.97  0.058  0.058  -90.0      1  12.68066 -0.18226 273.47809 -18.02955       0       1 
              57335       15    0.14743  0.108    0.017     2e-05     2  0.957      0.0  -27003.65  0.058  0.052  -14.6      1  12.68065 -0.18219 273.47803 -18.02952       0       1 
              57335       16    0.40919   0.32    0.029     2e-05     2   0.61      0.0   -24370.5  0.052  0.052  -90.0      1  12.68044 -0.18174  273.4775  -18.0295       0       1 
              57335       17    0.18918  0.083    0.017     7e-05     2   0.94      0.0  -27353.87  0.052  0.052   90.0      1   12.6805 -0.18015 273.47607 -18.02868       0       1 
              57335       18    0.33897  0.431    0.026    -1e-05     2  0.456      0.0  -25441.38  0.058  0.052   28.3      1  12.68145 -0.18174 273.47802  -18.0286       0       1 
              57335       19    1.03176  1.678    0.079     1e-05     2  0.085      0.0   -23560.3  0.053  0.052   14.3      1  12.68133 -0.18112 273.47738 -18.02841       0       1 
              57335       20     0.3743  0.448    0.026    -2e-05     2  0.422      0.0  -25129.89  0.052  0.052   90.0      1  12.68255 -0.18311 273.47983 -18.02829       0       1 
              57335       21    0.48285   1.03    0.043   0.00021     2  0.349      0.0  -23363.01  0.058  0.054    3.2      1  12.68172 -0.18086 273.47734 -18.02794       0       1 
