\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00069 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|    GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|  double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |     deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|    null|    null|     null|     null|   null|   null|
  55288       28    0.27220  0.441    0.025   0.00012     2  0.709    0.000  -25278.64  0.058  0.058  -90.0      1 12.20873 -0.10134 273.16522 -18.40497       0       1 
  55288       29    4.86866 14.017    0.443   0.00023     2  0.173    0.000  -18399.41  0.058  0.058  -90.0      1 12.20894 -0.10167 273.16564 -18.40495       0       1 
  55288       30    0.38143  1.057    0.035  -0.00009     2  0.883    0.000  -61749.62  0.058  0.058  -90.0      1 12.20931 -0.10226 273.16637 -18.40490       0       1 
  55288       31    0.19989  0.353    0.028   0.00012     2  0.886    0.000  -25911.11  0.052  0.058  -58.6      1 12.20904 -0.10162 273.16564 -18.40483       0       1 
  55288       32    0.24816  0.445    0.024   0.00018     2  0.804    0.000  -24444.26  0.058  0.058  -90.0      1 12.20921 -0.10193 273.16602 -18.40483       0       1 
  55288       33    0.23846  0.591    0.022  -0.00004     2  0.950    0.000 -100057.39  0.058  0.058  -90.0      1 12.20908 -0.10162 273.16566 -18.40480       0       1 
  55288       34    0.31950  0.530    0.025   0.00007     2  0.663    0.000  -24691.03  0.058  0.058   90.0      1 12.20911 -0.10165 273.16571 -18.40479       0       1 
  55288       35    0.20471  0.436    0.018   0.00016     2  0.689    0.000  -27859.06  0.058  0.058   89.9      1 12.20924 -0.10181 273.16591 -18.40475       0       1 
  55288       36    0.24810  0.437    0.024   0.00008     2  0.595    0.000  -25259.64  0.052  0.058   -4.5      1 12.20963 -0.10251 273.16676 -18.40475       0       1 
  55288       37    0.37228  0.519    0.027   0.00005     2  0.452    0.000  -26875.43  0.058  0.052   18.9      1 12.20972 -0.10259 273.16688 -18.40470       0       1 
  55288       38    0.21946  0.259    0.018  -0.00006     2  0.948    0.000  -55050.60  0.052  0.058  -32.6      1 12.20932 -0.10180 273.16595 -18.40468       0       1 
  55288       39    0.38599  1.004    0.043   0.00026     2  0.659    0.000  -20987.94  0.058  0.058   90.0      1 12.20939 -0.10184 273.16602 -18.40464       0       1 
  55288       40    0.55706  1.411    0.052   0.00012     2  0.355    0.000  -26269.15  0.052  0.058  -61.3      1 12.20931 -0.10167 273.16582 -18.40463       0       1 
  55288       41    0.33573  0.383    0.025   0.00004     2  0.782    0.000  -48413.43  0.052  0.058  -63.8      1 12.20924 -0.10134 273.16548 -18.40453       0       1 
  55288       42    0.35590  0.447    0.029  -0.00001     2  0.615    0.000  -26622.54  0.058  0.052   16.9      1 12.20922 -0.10127 273.16540 -18.40451       0       1 
  55288       43    0.34679  0.826    0.029   0.00023     2  0.461    0.000  -23984.87  0.058  0.058  -90.0      1 12.20954 -0.10179 273.16605 -18.40448       0       1 
  55288       44    0.33416  0.467    0.024   0.00001     2  0.461    0.000  -25004.09  0.052  0.052   90.0      1 12.20932 -0.10123 273.16542 -18.40440       0       1 
  55288       45    0.75430  0.889    0.050   0.00002     2  0.346    0.000  -22686.05  0.052  0.052  -90.0      1 12.20946 -0.10091 273.16520 -18.40413       0       1 
  55288       46    0.22847  0.431    0.019   0.00008     2  0.648    0.000  -25372.74  0.058  0.058  -89.8      1 12.21012 -0.10196 273.16651 -18.40405       0       1 
  55288       47    0.29907  0.170    0.025   0.00005     2  0.857    0.000  -28271.65  0.052  0.057  -90.0      1 12.21041 -0.10184 273.16653 -18.40374       0       1 
  55288       48    0.49686  1.595    0.062   0.00000     3  0.596    0.000  -42731.59  0.058  0.058   90.0      1 12.20869 -0.10197 273.16579 -18.40532       1       2 
  55288       49    0.71284  1.788    0.063   0.00000     3  0.596    0.000  -42731.59  0.058  0.058   90.0      1 12.20871 -0.10196 273.16579 -18.40529       1       2 
  55288       50    0.32863  0.823    0.036   0.00000     2  0.599    0.000  -65779.96  0.058  0.058   78.3      1 12.20882 -0.10204 273.16592 -18.40523       1       2 
  55288       51    0.23666  0.558    0.022   0.00000     2  0.599    0.000  -65779.96  0.056  0.058  -64.3      1 12.20882 -0.10202 273.16590 -18.40522       1       2 
  55288       52    1.16458  1.904    0.092   0.00000     2  0.502    0.000  -45425.34  0.058  0.052   16.4      1 12.20867 -0.10171 273.16554 -18.40521       1       2 
  55288       53    0.33834  0.697    0.031   0.00000     2  0.502    0.000  -45425.34  0.058  0.052  -33.3      1 12.20869 -0.10170 273.16554 -18.40518       1       2 
  55288       54    0.26225  0.660    0.028   0.00000     2  0.739    0.000  -68754.71  0.058  0.058  -90.0      1 12.20884 -0.10197 273.16587 -18.40518       1       2 
  55288       55    0.26999  0.552    0.027   0.00000     2  0.739    0.000  -68754.71  0.058  0.055  -90.0      1 12.20886 -0.10196 273.16586 -18.40516       1       2 
  55288       56    0.62374  1.608    0.055   0.00000     2  0.654    0.000  -65899.97  0.058  0.058   90.0      1 12.20870 -0.10161 273.16546 -18.40513       1       2 
  55288       57    0.20208  0.454    0.024   0.00000     2  0.654    0.000  -65899.97  0.052  0.058   90.0      1 12.20869 -0.10158 273.16543 -18.40512       1       2 
  55288       58    0.74483  0.857    0.097   0.00000     3  0.667    0.000  -45955.77  0.058  0.052   66.9      1 12.20892 -0.10181 273.16576 -18.40503       1       2 
  55288       59    2.87832  9.512    0.304   0.00000     3  0.667    0.000  -45955.77  0.058  0.058  -89.5      1 12.20894 -0.10179 273.16575 -18.40501       1       2 
  55288       60    4.47568 12.788    0.395   0.00000     2  0.441    0.000  -39022.92  0.058  0.058   53.3      1 12.20895 -0.10174 273.16570 -18.40497       1       2 
  55288       61    1.28488  1.689    0.157   0.00000     2  0.441    0.000  -39022.92  0.058  0.052    3.8      1 12.20897 -0.10173 273.16571 -18.40495       1       2 
  55288       62    3.52206 10.163    0.328   0.00000     2  0.462    0.005  -35094.26  0.058  0.058   90.0      1 12.20893 -0.10161 273.16558 -18.40493       1       2 
  55288       63    0.97871  3.255    0.108   0.00000     2  0.462    0.005  -35094.26  0.058  0.058   90.0      1 12.20893 -0.10158 273.16555 -18.40492       1       2 
  55288       64    0.38178  0.735    0.040   0.00000     2  0.998    0.030  -40498.80  0.058  0.052   23.4      1 12.20901 -0.10173 273.16573 -18.40492       1       2 
  55288       65    0.27666  0.399    0.029   0.00000     2  0.998    0.030  -40498.80  0.057  0.052   15.2      1 12.20901 -0.10170 273.16570 -18.40490       1       2 
  55288       66    0.18933  0.140    0.015   0.00000     2  0.860    0.000  -72738.63  0.052  0.052   81.1      1 12.20916 -0.10197 273.16603 -18.40490       1       2 
  55288       67    0.22791  0.488    0.020   0.00000     2  0.860    0.000  -72738.63  0.058  0.058  -90.0      1 12.20919 -0.10196 273.16603 -18.40487       1       2 
  55288       68    0.15491  0.202    0.016   0.00000     2  0.880    0.000  -78067.91  0.058  0.058   90.0      1 12.20909 -0.10158 273.16563 -18.40477       1       2 
  55288       69    0.20327  0.380    0.019   0.00000     2  0.880    0.000  -78067.91  0.052  0.058   28.2      1 12.20912 -0.10159 273.16566 -18.40475       1       2 
  55288       70    1.00838  3.852    0.116   0.00000     2  0.333    0.000  -62302.07  0.058  0.058   90.0      1 12.20922 -0.10171 273.16582 -18.40473       1       3 
  55288       71    1.57230  5.426    0.166   0.00000     2  0.333    0.000  -62302.07  0.058  0.058   65.0      1 12.20922 -0.10169 273.16579 -18.40471       1       3 
  55288       72    1.27627  4.383    0.139   0.00000     2  0.333    0.000  -62302.07  0.058  0.058  -90.0      1 12.20925 -0.10170 273.16582 -18.40470       1       3 
  55288       73    0.15540  0.200    0.015   0.00000     2  0.289    0.000  -62134.50  0.053  0.052  -15.4      1 12.20940 -0.10190 273.16608 -18.40466       1       2 
  55288       74    1.06098  2.333    0.094   0.00000     2  0.289    0.000  -62134.50  0.058  0.052  -17.3      1 12.20941 -0.10188 273.16606 -18.40464       1       2 
  55288       75    0.28273  0.118    0.022   0.00000     3  0.326    0.000  -63279.03  0.052  0.052   90.0      1 12.20992 -0.10281 273.16718 -18.40464       1       2 
  55288       76    0.94108  1.195    0.063   0.00000     3  0.326    0.000  -63279.03  0.052  0.052   90.0      1 12.20994 -0.10281 273.16720 -18.40462       1       2 
  55288       77    0.37677  0.682    0.035   0.00000     2  0.763    0.000  -81456.58  0.058  0.052    8.7      1 12.20935 -0.10170 273.16587 -18.40460       1       2 
  55288       78    0.22873  0.507    0.020   0.00000     2  0.763    0.000  -81456.58  0.058  0.058    9.9      1 12.20937 -0.10168 273.16587 -18.40457       1       2 
