\ ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00066 mJy
\ ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|      BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|   double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |         |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|     null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 586092       28    0.28773   0.67    0.051       0.0     2  0.071    0.003 -37130.19  0.049  0.049  -90.0      1 261.64436 -2.08969 128.03524 -43.22977       1       3 
 586092       29    2.18007  4.847    0.248       0.0     2  0.389    0.001 -78439.97  0.049  0.044   66.9      1 261.64435 -2.08901 128.03598 -43.22936       1       2 
 586092       30    0.45897  1.866    0.121       0.0     2  0.389    0.001 -78439.97  0.049  0.049   88.9      1 261.64432 -2.08901 128.03596 -43.22934       1       2 
 586092       31    0.42559  0.899    0.043       0.0     2  0.493      0.0 -38036.42  0.044  0.049  -14.0      1 261.64431 -2.08895 128.03602 -43.22929       1       2 
 586092       32    0.72124  1.409    0.064       0.0     2  0.493      0.0 -38036.42  0.049  0.044   40.1      1  261.6443 -2.08893 128.03603 -43.22927       1       2 
 586092       33    0.49561  1.441    0.063       0.0     2   0.57      0.0 -41894.54  0.049  0.049   90.0      1 261.64431 -2.08888 128.03609 -43.22926       1       2 
 586092       34    0.28224  0.597    0.034       0.0     2   0.57      0.0 -41894.54  0.049  0.049   90.0      1 261.64431 -2.08886 128.03612 -43.22924       1       2 
 586092       35    0.16132  0.087    0.023       0.0     2  0.075      0.0 -71797.27  0.044  0.044   81.1      1 261.64457 -2.08766 128.03766 -43.22874       1       5 
 586092       36    0.33551  0.824    0.037       0.0     2  0.075      0.0 -71797.27  0.049  0.044  -67.5      1 261.64456 -2.08767 128.03763 -43.22873       1       5 
 586092       37    3.77243  5.907    0.326       0.0     2  0.075      0.0 -71797.27  0.044  0.044  -89.9      1 261.64456 -2.08765 128.03766 -43.22872       1       5 
 586092       38    0.18008  0.356    0.018       0.0     2  0.075      0.0 -71797.27  0.049  0.049  -24.2      1 261.64454 -2.08767 128.03762 -43.22872       1       5 
 586092       39    1.33642  1.724     0.11       0.0     2  0.075      0.0 -71797.27  0.044  0.044   63.5      1 261.64454 -2.08763 128.03766  -43.2287       1       5 
